time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,meas_gyro_x,meas_gyro_y,meas_gyro_z,meas_mag_x,meas_mag_y,meas_mag_z,meas_mocap_x,meas_mocap_y,meas_mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
1.2500,3,3,3,0,0,0,0.17302,0.16364,0.78561,0.168,0.15877,0.78547,-0.078858,0.088685,-0.0028253,-0.071468,0.08447,-0.0003551,0.54659,0.50804,1.3471,0.5408,0.49998,1.5284,0.028148,-0.020169,0.0031623,0.026892,-0.017917,0.0036167,-0.047735,0.057002,0,4.8161,0.0005484,-0.00088218,-9.3715e-05,4.8383,0.00074427,-0.0011024,-7.9198e-05,0.931,0.82594,0.63409,0.15,0.15,10.668,0.028497,-0.01982,0.0035114,26.18,2.8856,-39.61,0.16763,0.15863,0.77219,0.9812,0.85412,0.87702
1.2550,3,3,3,0,0,0,0.17576,0.16618,0.79234,0.168,0.15877,0.78547,-0.078715,0.088585,-0.0028015,-0.071303,0.084346,-0.00033049,0.55124,0.51217,1.3503,0.5408,0.49998,1.5284,0.029809,-0.02207,0.003088,0.028539,-0.019805,0.003544,-0.047735,0.057002,0,4.8161,0.0005484,-0.00088218,-9.3715e-05,4.8349,0.00072995,-0.0010864,-8.1013e-05,0.9293,0.82389,0.62696,0.15,0.15,10.661,0.030158,-0.021721,0.003437,26.18,2.8856,-39.61,0.16763,0.15863,0.77219,0.9812,0.85412,0.87702
1.2600,3,3,3,0,0,0,0.17851,0.16875,0.7991,0.1734,0.16379,0.79872,-0.078564,0.088477,-0.0027774,-0.071129,0.084212,-0.00030528,0.55589,0.51629,1.3534,0.55027,0.5084,1.532,0.031439,-0.023942,0.0030119,0.030178,-0.021685,0.0034697,-0.047735,0.057002,0,4.8161,0.00044151,-0.00076164,-9.6265e-05,4.832,0.00071783,-0.0010728,-8.255e-05,0.9276,0.82184,0.62098,0.15,0.15,10.654,0.031788,-0.023593,0.003361,26.165,2.8622,-39.622,0.17302,0.16364,0.78561,0.97901,0.85111,0.85798
1.2650,3,3,3,0,0,0,0.18129,0.17133,0.80586,0.1734,0.16379,0.79872,-0.078404,0.088358,-0.0027529,-0.070948,0.084069,-0.00028007,0.56053,0.5204,1.3565,0.55027,0.5084,1.532,0.033042,-0.025791,0.0029345,0.031799,-0.02355,0.0033938,-0.047735,0.057002,0,4.8161,0.00044151,-0.00076164,-9.6265e-05,4.8296,0.00069182,-0.0010435,-8.4264e-05,0.92589,0.81978,0.61596,0.15,0.15,10.649,0.033391,-0.025442,0.0032836,26.165,2.8622,-39.622,0.17302,0.16364,0.78561,0.97901,0.85111,0.85798
1.2700,3,3,3,0,0,0,0.1841,0.17393,0.81265,0.17889,0.16889,0.81203,-0.078237,0.088231,-0.0027281,-0.070759,0.083917,-0.00025485,0.56515,0.5245,1.3596,0.55972,0.51678,1.5354,0.034586,-0.02759,0.0028556,0.033384,-0.025384,0.0033165,-0.047735,0.057002,0,4.8161,0.00033337,-0.00063921,-9.8647e-05,4.8275,0.0006698,-0.0010188,-8.5715e-05,0.92415,0.81771,0.61177,0.15,0.15,10.645,0.034935,-0.027241,0.0032046,26.165,2.8622,-39.622,0.17851,0.16875,0.7991,0.97647,0.84778,0.84434
1.2750,3,3,3,0,0,0,0.18692,0.17655,0.81944,0.17889,0.16889,0.81203,-0.078062,0.088095,-0.0027029,-0.070564,0.083757,-0.00022973,0.56978,0.52859,1.3627,0.55972,0.51678,1.5354,0.036082,-0.029346,0.0027753,0.034925,-0.027179,0.0032377,-0.047735,0.057002,0,4.8161,0.00033337,-0.00063921,-9.8647e-05,4.8258,0.00063475,-0.0009793,-8.7334e-05,0.92238,0.81561,0.60827,0.15,0.15,10.641,0.036431,-0.028997,0.0031244,26.165,2.8622,-39.622,0.17851,0.16875,0.7991,0.97647,0.84778,0.84434
1.2800,3,3,3,0,0,0,0.18977,0.17919,0.82626,0.18448,0.17408,0.8254,-0.077879,0.087949,-0.0026776,-0.070361,0.083589,-0.00020396,0.57439,0.53267,1.3657,0.56913,0.52512,1.5387,0.037499,-0.031034,0.0026936,0.036406,-0.028923,0.0031574,-0.047735,0.057002,0,4.8161,0.00022652,-0.00051739,-0.00010085,4.8243,0.00060509,-0.00094588,-8.8705e-05,0.92058,0.81347,0.60536,0.15,0.15,10.638,0.037848,-0.030685,0.0030426,26.144,2.8339,-39.638,0.1841,0.17393,0.81265,0.97358,0.84415,0.83457
1.2850,3,3,3,0,0,0,0.19264,0.18186,0.83309,0.18448,0.17408,0.8254,-0.077689,0.087796,-0.002652,-0.070152,0.083412,-0.00017837,0.57899,0.53673,1.3687,0.56913,0.52512,1.5387,0.03885,-0.032664,0.0026106,0.037824,-0.030612,0.0030759,-0.047735,0.057002,0,4.8161,0.00022652,-0.00051739,-0.00010085,4.823,0.00056337,-0.0008988,-9.0231e-05,0.91872,0.81131,0.60296,0.15,0.15,10.635,0.039199,-0.032315,0.0029597,26.144,2.8339,-39.638,0.1841,0.17393,0.81265,0.97358,0.84415,0.83457
1.2900,3,3,3,0,0,0,0.19554,0.18454,0.83993,0.19016,0.17935,0.83884,-0.077493,0.087634,-0.0026262,-0.069937,0.083228,-0.00015293,0.58358,0.54079,1.3718,0.57852,0.53343,1.5421,0.040108,-0.034213,0.0025263,0.039165,-0.032233,0.0029929,-0.047735,0.057002,0,4.8161,0.00012314,-0.00039827,-0.00010284,4.822,0.00052806,-0.00085895,-9.1523e-05,0.91683,0.8091,0.60098,0.15,0.15,10.633,0.040457,-0.033864,0.0028753,26.144,2.8339,-39.638,0.18977,0.17919,0.82626,0.97035,0.84024,0.82756
1.2950,3,3,3,0,0,0,0.19846,0.18725,0.84679,0.19016,0.17935,0.83884,-0.07729,0.087464,-0.0026002,-0.069717,0.083037,-0.00012774,0.58817,0.54483,1.3748,0.57852,0.53343,1.5421,0.041287,-0.035694,0.0024408,0.040427,-0.033786,0.0029087,-0.047735,0.057002,0,4.8161,0.00012314,-0.00039827,-0.00010284,4.8211,0.00048177,-0.00080651,-9.2956e-05,0.91488,0.80686,0.59937,0.15,0.15,10.631,0.041636,-0.035345,0.0027899,26.144,2.8339,-39.638,0.18977,0.17919,0.82626,0.97035,0.84024,0.82756
1.3000,3,3,3,0,0,0,0.2014,0.18997,0.85366,0.19593,0.1847,0.85233,-0.077081,0.087287,-0.0025742,-0.06949,0.082839,-0.00010194,0.59274,0.54887,1.3778,0.58786,0.54169,1.5455,0.042363,-0.037084,0.002354,0.041599,-0.03526,0.0028233,-0.038202,0.04582,0,4.7317,0.00091123,-0.0013122,-0.00010458,4.8203,0.00044259,-0.00076213,-9.4168e-05,0.91288,0.80458,0.59806,0.15,0.15,10.629,0.042712,-0.036735,0.0027031,26.117,2.8012,-39.658,0.19554,0.18454,0.83993,0.96682,0.83608,0.82255
1.3050,3,3,3,0,0,0,0.20436,0.19271,0.86055,0.19593,0.1847,0.85233,-0.076867,0.087103,-0.0025481,-0.06926,0.082635,-7.649e-05,0.59731,0.55289,1.3807,0.58786,0.54169,1.5455,0.043351,-0.038397,0.0022661,0.042682,-0.036657,0.0027366,-0.038202,0.04582,0,4.7317,0.00091123,-0.0013122,-0.00010458,4.8197,0.00039354,-0.00070627,-9.5499e-05,0.91083,0.80227,0.59701,0.15,0.15,10.628,0.043701,-0.038048,0.0026152,26.117,2.8012,-39.658,0.19554,0.18454,0.83993,0.96682,0.83608,0.82255
1.3100,3,3,3,0,0,0,0.20735,0.19548,0.86745,0.20179,0.19013,0.86589,-0.076648,0.086913,-0.0025219,-0.069025,0.082424,-5.1356e-05,0.60186,0.5569,1.3837,0.59717,0.5499,1.549,0.04423,-0.039615,0.0021771,0.043666,-0.037966,0.0026488,-0.038202,0.04582,0,4.7317,0.00082144,-0.0012053,-0.00010601,4.8191,0.00035203,-0.00065899,-9.6626e-05,0.90874,0.79992,0.59619,0.15,0.15,10.626,0.044579,-0.039266,0.0025262,26.117,2.8012,-39.658,0.2014,0.18997,0.85366,0.963,0.8317,0.81895
1.3150,3,3,3,0,0,0,0.21036,0.19826,0.87437,0.20179,0.19013,0.86589,-0.076425,0.086716,-0.0024958,-0.068788,0.082209,-2.6707e-05,0.6064,0.5609,1.3867,0.59717,0.5499,1.549,0.045017,-0.04075,0.002087,0.044554,-0.039191,0.0025598,-0.038202,0.04582,0,4.7317,0.00082144,-0.0012053,-0.00010601,4.8057,0.00043788,-0.00075927,-9.7846e-05,0.90415,0.79539,0.56757,0.15,0.15,10.597,0.045366,-0.040401,0.0024361,26.117,2.8012,-39.658,0.2014,0.18997,0.85366,0.963,0.8317,0.81895
1.3200,3,3,3,0,0,0,0.21339,0.20107,0.88131,0.20775,0.19565,0.87951,-0.076197,0.086514,-0.0024698,-0.068544,0.081987,-1.4134e-06,0.61093,0.56488,1.3896,0.60643,0.55807,1.5521,0.045994,-0.042059,0.0019959,0.045486,-0.040457,0.0024698,-0.038202,0.04582,0,4.7317,0.00073578,-0.0011017,-0.00010712,4.7944,0.00051055,-0.00084415,-9.888e-05,0.89991,0.79118,0.54341,0.15,0.15,10.573,0.046344,-0.04171,0.0023449,26.086,2.7652,-39.681,0.20735,0.19548,0.86745,0.95893,0.82714,0.81637
1.3250,3,3,3,0,0,0,0.21644,0.20389,0.88825,0.20775,0.19565,0.87951,-0.075965,0.086305,-0.0024437,-0.068297,0.081759,2.3488e-05,0.61543,0.56884,1.3923,0.60643,0.55807,1.5521,0.047135,-0.043514,0.0019038,0.046519,-0.041815,0.0023787,-0.038202,0.04582,0,4.7317,0.00073578,-0.0011017,-0.00010712,4.7847,0.00055827,-0.00089959,-9.9975e-05,0.89594,0.78721,0.52302,0.15,0.15,10.552,0.047484,-0.043165,0.0022528,26.086,2.7652,-39.681,0.20735,0.19548,0.86745,0.95893,0.82714,0.81637
1.3300,3,3,3,0,0,0,0.21952,0.20674,0.89522,0.2138,0.20124,0.89318,-0.075727,0.086089,-0.0024176,-0.068044,0.081524,4.8116e-05,0.6199,0.57277,1.3949,0.61565,0.56619,1.555,0.048381,-0.045064,0.0018107,0.047656,-0.043266,0.0022867,-0.038202,0.04582,0,4.7317,0.00063988,-0.00098695,-0.00010796,4.7766,0.00059868,-0.00094652,-0.0001009,0.89217,0.78344,0.50583,0.15,0.15,10.534,0.04873,-0.044715,0.0021598,26.086,2.7652,-39.681,0.21339,0.20107,0.88131,0.95463,0.82243,0.76252
1.3350,3,3,3,0,0,0,0.22262,0.2096,0.90219,0.2138,0.20124,0.89318,-0.075483,0.085865,-0.0023914,-0.067785,0.081281,7.2389e-05,0.62437,0.57669,1.3974,0.61565,0.56619,1.555,0.049718,-0.046696,0.0017169,0.04889,-0.044805,0.0021937,-0.038202,0.04582,0,4.7317,0.00063988,-0.00098695,-0.00010796,4.7697,0.00061972,-0.00097034,-0.00010186,0.88857,0.77982,0.49134,0.15,0.15,10.519,0.050067,-0.046347,0.002066,26.086,2.7652,-39.681,0.21339,0.20107,0.88131,0.95463,0.82243,0.76252
1.3400,3,3,3,0,0,0,0.22574,0.21248,0.90918,0.21994,0.20692,0.90691,-0.075232,0.085633,-0.0023652,-0.067518,0.081029,9.7482e-05,0.62881,0.58059,1.3999,0.62482,0.57425,1.5572,0.051102,-0.048368,0.0016223,0.050196,-0.046409,0.0021,-0.038202,0.04582,0,4.7317,0.0005328,-0.00086034,-0.0001086,4.7639,0.00063754,-0.0009905,-0.00010266,0.88508,0.7763,0.47915,0.15,0.15,10.506,0.051451,-0.048019,0.0019713,26.051,2.7262,-39.707,0.21952,0.20674,0.89522,0.95006,0.81751,0.72393
1.3450,3,3,3,0,0,0,0.22889,0.21539,0.91618,0.21994,0.20692,0.90691,-0.074975,0.085392,-0.0023388,-0.067246,0.08077,0.00012221,0.63323,0.58447,1.4023,0.62482,0.57425,1.5572,0.052525,-0.050076,0.0015269,0.05156,-0.048063,0.0020054,-0.038202,0.04582,0,4.7317,0.0005328,-0.00086034,-0.0001086,4.759,0.0006379,-0.00098996,-0.00010348,0.88169,0.77287,0.4689,0.15,0.15,10.496,0.052874,-0.049727,0.001876,26.051,2.7262,-39.707,0.21952,0.20674,0.89522,0.95006,0.81751,0.72393
1.3500,3,3,3,0,0,0,0.23205,0.21831,0.92319,0.22617,0.21267,0.92068,-0.07471,0.085143,-0.0023123,-0.066966,0.080502,0.00014667,0.63764,0.58833,1.4046,0.63393,0.58226,1.559,0.053949,-0.051782,0.001431,0.052953,-0.049743,0.0019101,-0.038202,0.04582,0,4.7317,0.00041794,-0.00072536,-0.00010908,4.7548,0.0006382,-0.00098949,-0.00010417,0.87834,0.76949,0.4603,0.15,0.15,10.486,0.054299,-0.051433,0.00178,26.051,2.7262,-39.707,0.22574,0.21248,0.90918,0.94519,0.81236,0.69628
1.3550,3,3,3,0,0,0,0.23524,0.22125,0.93021,0.22617,0.21267,0.92068,-0.074438,0.084885,-0.0022858,-0.066681,0.080227,0.00017073,0.64203,0.59218,1.4069,0.63393,0.58226,1.559,0.055374,-0.053488,0.0013344,0.054361,-0.051435,0.0018142,-0.038202,0.04582,0,4.7317,0.00041794,-0.00072536,-0.00010908,4.7512,0.00062202,-0.00096967,-0.00010485,0.87504,0.76614,0.45309,0.15,0.15,10.479,0.055723,-0.053139,0.0016835,26.051,2.7262,-39.707,0.22574,0.21248,0.90918,0.94519,0.81236,0.69628
1.3600,3,3,3,0,0,0,0.23845,0.22421,0.93725,0.23249,0.21851,0.9345,-0.074159,0.084619,-0.0022592,-0.066387,0.079943,0.00019565,0.64641,0.59601,1.4092,0.64299,0.59021,1.5605,0.056763,-0.055159,0.0012374,0.05576,-0.053118,0.0017177,-0.038202,0.04582,0,4.7317,0.00029909,-0.00058588,-0.00010941,4.7482,0.00060832,-0.00095288,-0.00010542,0.87175,0.76282,0.44707,0.15,0.15,10.472,0.057112,-0.05481,0.0015864,26.01,2.683,-39.737,0.23205,0.21831,0.92319,0.94001,0.80694,0.67647
1.3650,3,3,3,0,0,0,0.24168,0.22719,0.94429,0.23249,0.21851,0.9345,-0.073872,0.084344,-0.0022325,-0.066088,0.079651,0.00022012,0.65077,0.59983,1.4114,0.64299,0.59021,1.5605,0.058121,-0.056802,0.0011399,0.05714,-0.054781,0.0016207,-0.038202,0.04582,0,4.7317,0.00029909,-0.00058588,-0.00010941,4.7457,0.0005791,-0.00091795,-0.00010599,0.86846,0.7595,0.44205,0.15,0.15,10.467,0.058471,-0.056453,0.0014889,26.01,2.683,-39.737,0.23205,0.21831,0.92319,0.94001,0.80694,0.67647
1.3700,3,3,3,0,0,0,0.24494,0.23019,0.95135,0.23889,0.22442,0.94837,-0.07358,0.084062,-0.0022057,-0.065782,0.079351,0.00024422,0.65511,0.60362,1.4136,0.65199,0.5981,1.5619,0.059414,-0.058384,0.0010419,0.058477,-0.056405,0.0015232,-0.038202,0.04582,0,4.7317,0.00017965,-0.00044535,-0.00010957,4.7436,0.00055436,-0.00088839,-0.00010646,0.86516,0.75617,0.43789,0.15,0.15,10.462,0.059764,-0.058035,0.001391,26.01,2.683,-39.737,0.23845,0.22421,0.93725,0.93451,0.80126,0.66228
1.3750,3,3,3,0,0,0,0.24821,0.23321,0.95842,0.23889,0.22442,0.94837,-0.07328,0.083771,-0.002179,-0.065472,0.079045,0.00026781,0.65944,0.6074,1.4158,0.65199,0.5981,1.5619,0.060652,-0.059915,0.00094366,0.059766,-0.057984,0.0014253,-0.038202,0.04582,0,4.7317,0.00017965,-0.00044535,-0.00010957,4.7418,0.00051517,-0.00084195,-0.00010691,0.86184,0.75283,0.43444,0.15,0.15,10.458,0.061001,-0.059566,0.0012927,26.01,2.683,-39.737,0.23845,0.22421,0.93725,0.93451,0.80126,0.66228
1.3800,3,3,3,0,0,0,0.25151,0.23625,0.9655,0.24539,0.2304,0.96227,-0.072975,0.083472,-0.0021522,-0.065154,0.07873,0.00029225,0.66375,0.61117,1.418,0.66093,0.60592,1.5633,0.061802,-0.061367,0.00084506,0.060988,-0.059501,0.0013271,-0.038202,0.04582,0,4.7317,6.2508e-05,-0.00030665,-0.00010955,4.7402,0.000482,-0.00080264,-0.0001073,0.8585,0.74948,0.43161,0.15,0.15,10.455,0.062151,-0.061018,0.0011941,25.964,2.6356,-39.77,0.24494,0.23019,0.95135,0.9287,0.79533,0.6521
1.3850,3,3,3,0,0,0,0.25483,0.2393,0.97259,0.24539,0.2304,0.96227,-0.072664,0.083167,-0.0021255,-0.064832,0.07841,0.0003161,0.66804,0.61492,1.4201,0.66093,0.60592,1.5633,0.062879,-0.06275,0.0007462,0.062139,-0.060954,0.0012285,-0.038202,0.04582,0,4.7317,6.2508e-05,-0.00030665,-0.00010955,4.7389,0.00043558,-0.00074779,-0.00010764,0.85512,0.7461,0.42929,0.15,0.15,10.452,0.063228,-0.062401,0.0010953,25.964,2.6356,-39.77,0.24494,0.23019,0.95135,0.9287,0.79533,0.6521
1.3900,3,3,3,0,0,0,0.25817,0.24238,0.97969,0.25197,0.23647,0.97623,-0.072347,0.082854,-0.002099,-0.064505,0.078082,0.00033944,0.67231,0.61865,1.4223,0.6698,0.61368,1.5647,0.063851,-0.064039,0.0006471,0.063204,-0.062327,0.0011296,-0.038202,0.04582,0,4.7317,-4.9955e-05,-0.00017214,-0.00010933,4.7378,0.00039629,-0.00070136,-0.00010794,0.85172,0.74271,0.42741,0.15,0.15,10.45,0.0642,-0.06369,0.00099617,25.964,2.6356,-39.77,0.25151,0.23625,0.9655,0.92261,0.78916,0.64482
1.3950,3,3,3,0,0,0,0.26153,0.24547,0.9868,0.25197,0.23647,0.97623,-0.072025,0.082535,-0.0020725,-0.064176,0.07775,0.0003621,0.67657,0.62236,1.4244,0.6698,0.61368,1.5647,0.064736,-0.065248,0.00054782,0.064181,-0.063621,0.0010305,-0.038202,0.04582,0,4.7317,-4.9955e-05,-0.00017214,-0.00010933,4.7369,0.00034505,-0.00064076,-0.00010819,0.84828,0.73929,0.42591,0.15,0.15,10.448,0.065085,-0.064899,0.00089689,25.964,2.6356,-39.77,0.25151,0.23625,0.9655,0.92261,0.78916,0.64482
1.4000,3,3,3,0,0,0,0.26491,0.24858,0.99392,0.25864,0.24261,0.99022,-0.0717,0.08221,-0.0020462,-0.06384,0.077411,0.00038559,0.68081,0.62606,1.4266,0.67859,0.62137,1.5661,0.065506,-0.066353,0.00044839,0.065058,-0.064823,0.00093123,-0.028555,0.034268,0,4.6483,0.00079706,-0.001176,-0.00010887,4.7361,0.00030167,-0.00058947,-0.0001084,0.8448,0.73585,0.42472,0.15,0.15,10.446,0.065855,-0.066004,0.00079745,25.913,2.5846,-39.807,0.25817,0.24238,0.97969,0.91626,0.7828,0.63959
1.4050,3,3,3,0,0,0,0.26832,0.25171,1.0011,0.25864,0.24261,0.99022,-0.07137,0.081879,-0.0020201,-0.063503,0.077068,0.00040833,0.68504,0.62974,1.4287,0.67859,0.62137,1.5661,0.06618,-0.067369,0.00034883,0.065836,-0.065935,0.00083179,-0.028555,0.034268,0,4.6483,0.00079706,-0.001176,-0.00010887,4.7354,0.00024769,-0.0005254,-0.00010854,0.84129,0.73239,0.42379,0.15,0.15,10.444,0.066529,-0.06702,0.0006979,25.913,2.5846,-39.807,0.25817,0.24238,0.97969,0.91626,0.7828,0.63959
1.4100,3,3,3,0,0,0,0.27174,0.25486,1.0082,0.2654,0.24883,1.0043,-0.071037,0.081543,-0.0019943,-0.063163,0.07672,0.00043039,0.68924,0.6334,1.4308,0.68732,0.62898,1.5677,0.066733,-0.068275,0.00024922,0.066505,-0.066947,0.00073222,-0.028555,0.034268,0,4.6483,0.00070123,-0.0010575,-0.00010812,4.7349,0.000202,-0.00047117,-0.00010866,0.83775,0.72891,0.42309,0.15,0.15,10.443,0.067082,-0.067926,0.00059828,25.913,2.5846,-39.807,0.26491,0.24858,0.99392,0.90967,0.77628,0.63585
1.4150,3,3,3,0,0,0,0.27519,0.25803,1.0153,0.2654,0.24883,1.0043,-0.070701,0.081203,-0.0019687,-0.062822,0.076369,0.00045159,0.69343,0.63704,1.4329,0.68732,0.62898,1.5677,0.067184,-0.069087,0.00014954,0.067068,-0.067862,0.00063256,-0.028555,0.034268,0,4.6483,0.00070123,-0.0010575,-0.00010812,4.7216,0.00029335,-0.00057937,-0.00010869,0.83192,0.72346,0.3949,0.15,0.15,10.414,0.067533,-0.068738,0.00049861,25.913,2.5846,-39.807,0.26491,0.24858,0.99392,0.90967,0.77628,0.63585
1.4200,3,3,3,0,0,0,0.27865,0.26121,1.0225,0.27224,0.25512,1.0184,-0.070363,0.080858,-0.0019435,-0.062476,0.076013,0.00047363,0.69759,0.64066,1.4349,0.69597,0.63652,1.5689,0.067839,-0.070086,4.9893e-05,0.067676,-0.068818,0.0005329,-0.028555,0.034268,0,4.6483,0.00061079,-0.00094382,-0.00010706,4.7103,0.00037068,-0.00067097,-0.00010872,0.82642,0.71831,0.37112,0.15,0.15,10.39,0.068188,-0.069737,0.00039896,25.858,2.5314,-39.845,0.27174,0.25486,1.0082,0.90289,0.76963,0.63317
1.4250,3,3,3,0,0,0,0.28214,0.26442,1.0297,0.27224,0.25512,1.0184,-0.070022,0.080509,-0.0019185,-0.062128,0.075652,0.00049491,0.70172,0.64425,1.4367,0.69597,0.63652,1.5689,0.068666,-0.071243,-4.9711e-05,0.068391,-0.069871,0.00043323,-0.028555,0.034268,0,4.6483,0.00061079,-0.00094382,-0.00010706,4.7008,0.00042142,-0.00073031,-0.00010863,0.8212,0.71341,0.35107,0.15,0.15,10.369,0.069015,-0.070894,0.00029935,25.858,2.5314,-39.845,0.27174,0.25486,1.0082,0.90289,0.76963,0.63317
1.4300,3,3,3,0,0,0,0.28565,0.26764,1.0369,0.27917,0.26148,1.0325,-0.069677,0.080153,-0.0018937,-0.061776,0.075285,0.00051559,0.70583,0.64782,1.4385,0.70453,0.64398,1.5698,0.069607,-0.072502,-0.00014914,0.069215,-0.071024,0.00033364,-0.028555,0.034268,0,4.6483,0.00051027,-0.00081913,-0.00010577,4.6927,0.00046438,-0.00078053,-0.00010855,0.81618,0.7087,0.33418,0.15,0.15,10.352,0.069956,-0.072153,0.00019992,25.858,2.5314,-39.845,0.27865,0.26121,1.0225,0.89594,0.7629,0.57983
1.4350,3,3,3,0,0,0,0.28918,0.27088,1.0441,0.27917,0.26148,1.0325,-0.069327,0.079792,-0.0018692,-0.06142,0.074912,0.00053555,0.70991,0.65136,1.4402,0.70453,0.64398,1.5698,0.070643,-0.073848,-0.00024841,0.070142,-0.072271,0.00023416,-0.028555,0.034268,0,4.6483,0.00051027,-0.00081913,-0.00010577,4.6859,0.00048686,-0.0008056,-0.00010832,0.81132,0.70414,0.31998,0.15,0.15,10.337,0.070992,-0.073499,0.00010066,25.858,2.5314,-39.845,0.27865,0.26121,1.0225,0.89594,0.7629,0.57983
1.4400,3,3,3,0,0,0,0.29273,0.27413,1.0513,0.28617,0.26791,1.0466,-0.068972,0.079423,-0.0018448,-0.061056,0.074532,0.00055653,0.71397,0.65488,1.4418,0.71302,0.65136,1.5701,0.07173,-0.075237,-0.00034735,0.071146,-0.073587,0.00013493,-0.028555,0.034268,0,4.6483,0.00039859,-0.00068248,-0.00010432,4.6801,0.00050588,-0.00082682,-0.00010813,0.80659,0.69969,0.30804,0.15,0.15,10.324,0.072079,-0.074888,1.7187e-06,25.801,2.4761,-39.886,0.28565,0.26764,1.0369,0.88878,0.75602,0.54161
1.4450,3,3,3,0,0,0,0.2963,0.27741,1.0585,0.28617,0.26791,1.0466,-0.068611,0.079048,-0.0018205,-0.060689,0.074146,0.0005768,0.718,0.65838,1.4433,0.71302,0.65136,1.5701,0.072859,-0.076663,-0.00044599,0.072211,-0.074956,3.5952e-05,-0.028555,0.034268,0,4.6483,0.00039859,-0.00068248,-0.00010432,4.6753,0.00050656,-0.00082564,-0.00010777,0.80195,0.69533,0.29802,0.15,0.15,10.314,0.073208,-0.076313,-9.6929e-05,25.801,2.4761,-39.886,0.28565,0.26764,1.0369,0.88878,0.75602,0.54161
1.4500,3,3,3,0,0,0,0.29989,0.2807,1.0657,0.29327,0.27442,1.0608,-0.068245,0.078665,-0.0017964,-0.060316,0.073752,0.00059648,0.72201,0.66186,1.4448,0.72143,0.65867,1.57,0.073989,-0.078086,-0.00054418,0.073308,-0.076352,-6.2683e-05,-0.028555,0.034268,0,4.6483,0.00027933,-0.00053765,-0.00010274,4.6711,0.00050713,-0.00082464,-0.00010746,0.79738,0.69103,0.28963,0.15,0.15,10.305,0.074339,-0.077737,-0.00019512,25.801,2.4761,-39.886,0.29273,0.27413,1.0513,0.88137,0.74896,0.51422
1.4550,3,3,3,0,0,0,0.3035,0.28401,1.0729,0.29327,0.27442,1.0608,-0.067873,0.078275,-0.0017724,-0.059939,0.073352,0.00061543,0.726,0.66531,1.4462,0.72143,0.65867,1.57,0.075121,-0.079508,-0.00064196,0.074422,-0.07776,-0.00016095,-0.028555,0.034268,0,4.6483,0.00027933,-0.00053765,-0.00010274,4.6676,0.00049046,-0.00080282,-0.00010698,0.79284,0.68677,0.28263,0.15,0.15,10.297,0.07547,-0.079159,-0.0002929,25.801,2.4761,-39.886,0.29273,0.27413,1.0513,0.88137,0.74896,0.51422
1.4600,3,3,3,0,0,0,0.30713,0.28733,1.0801,0.30044,0.281,1.0751,-0.067495,0.077879,-0.0017485,-0.059554,0.072944,0.00063542,0.72996,0.66875,1.4477,0.72975,0.66589,1.5697,0.076216,-0.080893,-0.00073917,0.075526,-0.079157,-0.00025871,-0.028555,0.034268,0,4.6483,0.00015649,-0.00038885,-0.00010105,4.6646,0.00047636,-0.00078434,-0.00010657,0.78833,0.68254,0.27679,0.15,0.15,10.291,0.076565,-0.080544,-0.0003901,25.738,2.4175,-39.93,0.29989,0.2807,1.0657,0.8737,0.7417,0.4946
1.4650,3,3,3,0,0,0,0.31078,0.29068,1.0874,0.30044,0.281,1.0751,-0.067113,0.077475,-0.0017249,-0.059166,0.072531,0.00065464,0.7339,0.67216,1.449,0.72975,0.66589,1.5697,0.077279,-0.082245,-0.00083587,0.076611,-0.080533,-0.00035599,-0.028555,0.034268,0,4.6483,0.00015649,-0.00038885,-0.00010105,4.6621,0.00044611,-0.00074647,-0.00010598,0.78383,0.67833,0.27194,0.15,0.15,10.285,0.077628,-0.081896,-0.0004868,25.738,2.4175,-39.93,0.29989,0.2807,1.0657,0.8737,0.7417,0.4946
1.4700,3,3,3,0,0,0,0.31445,0.29404,1.0946,0.30769,0.28765,1.0893,-0.066724,0.077064,-0.0017014,-0.058772,0.072111,0.0006732,0.73782,0.67555,1.4504,0.73798,0.67303,1.5693,0.078274,-0.083533,-0.00093189,0.077652,-0.081866,-0.0004527,-0.028555,0.034268,0,4.6483,3.3633e-05,-0.00023977,-9.9247e-05,4.66,0.00042051,-0.00071441,-0.00010548,0.77934,0.67412,0.26792,0.15,0.15,10.28,0.078623,-0.083184,-0.00058283,25.738,2.4175,-39.93,0.30713,0.28733,1.0801,0.86577,0.73423,0.48054
