time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,meas_gyro_x,meas_gyro_y,meas_gyro_z,meas_mag_x,meas_mag_y,meas_mag_z,meas_mocap_x,meas_mocap_y,meas_mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
5.8050,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7d6d84a116c0bp+1,0x1.7728135287b85p+1,0x1.7ad6a506da5c7p+1,0x1.7d613d39d7c39p+1,0x1.76f744452d7ffp+1,0x1.7b320ebd32c63p+1,0x1.f11528009392fp-7,-0x1.b8fb5402ba893p-7,-0x1.37f99216c95b9p-9,0x1.73a8cap-6,-0x1.134666p-6,0x1.7e801ep-16,0x1.c18f2d29e3b0fp-4,0x1.3bb53bc85a25ep-3,-0x1.4f71a5501431dp-9,0x1.0e7fca2ba7de9p-3,0x1.5bd536b6071dcp-3,0x1.33e0854688097p-5,-0x1.413f5ea9407c7p-7,0x1.5e1d94aa7ecdbp-7,-0x1.219f1ed289c2bp-11,-0x1.33df2573b3f87p-7,0x1.67d9cf9b08334p-7,-0x1.995b1e8c9da23p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.c8caec46378c8p-16,0x1.678eefa80091ap-16,0x1.9072d1a51aa9cp-20,0x1.236b360e6df04p+2,0x1.a4887805aep-16,-0x1.25a9b17898p-15,0x1.895a74376cp-20,-0x1.1183a12ab7815p-3,-0x1.32de62075e228p-3,0x1.632096515b5p-4,0x1.3333333333332p-3,0x1.3333333333333p-3,0x1.418f3f358714cp+3,-0x1.35cf317490bbap-7,0x1.698dc1df2e8e8p-7,-0x1.aa712e1e36d8ap-13,0x1.5f24d612e5b2fp+4,-0x1.d7f84ed98930ap-1,-0x1.519545b9f6887p+5,0x1.7d36e9000e434p+1,0x1.76db90a9a077p+1,0x1.7ad85440ab35ep+1,-0x1.0db9edcc6e51p-6,-0x1.2f0f88c1cba7p-4,0x1.e95d18eca133cp-3
5.8100,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7d7f801dc6822p+1,0x1.77415505648c5p+1,0x1.7ad639af494d1p+1,0x1.7d85c2a1bbcebp+1,0x1.772a64a838b9fp+1,0x1.7b30a3b669f48p+1,0x1.ef7a2e01a4e08p-7,-0x1.b73ae15f50288p-7,-0x1.383b0d7cf85ffp-9,0x1.72db4cp-6,-0x1.125f6ap-6,0x1.78563ep-16,0x1.bed2fae976561p-4,0x1.3a2c710d6f6ffp-3,-0x1.169fa1bdf11acp-9,0x1.0bbc6df80570bp-3,0x1.58bad72e3ec3cp-3,0x1.3a2544a184f42p-5,-0x1.3f69c2731ff8cp-7,0x1.5c23814fda0ccp-7,-0x1.20dcd290a9cb4p-11,-0x1.32566b434ba74p-7,0x1.661efa90523b7p-7,-0x1.965b1f8befd19p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.4fb67d903b1cdp-16,0x1.c646f42ebcdcdp-17,0x1.91f4e8cdda5eap-20,0x1.236ad5c2b89dap+2,0x1.e0fa957beap-16,-0x1.45f4d33d2dp-15,0x1.8a48d9a894p-20,-0x1.106d7e48d188ap-3,-0x1.31e0485fbf44p-3,0x1.62fb6a590e48p-4,0x1.3333333333332p-3,0x1.3333333333332p-3,0x1.418ed68a314bap+3,-0x1.33f9953e7037fp-7,0x1.6793ae8489cd9p-7,-0x1.a767fd16b6faep-13,0x1.5f24d612e5b2fp+4,-0x1.d7f84ed98930ap-1,-0x1.519545b9f6887p+5,0x1.7d5b6d05c3bebp+1,0x1.770eb21923703p+1,0x1.7ad7228f86cd2p+1,-0x1.f7aa6a3a9111p-7,-0x1.2b134e84d0984p-4,0x1.e90d6f705f124p-3
5.8150,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7d915f9873afdp+1,0x1.775a774be080cp+1,0x1.7ad5e08671b42p+1,0x1.7d85c2a1bbcebp+1,0x1.772a64a838b9fp+1,0x1.7b30a3b669f48p+1,0x1.ede18ce2ccf33p-7,-0x1.b57cf6e08d65dp-7,-0x1.387c8861fdf1ep-9,0x1.721018p-6,-0x1.117a7p-6,0x1.72ec66p-16,0x1.bc1990b06a003p-4,0x1.38a4eb921399dp-3,-0x1.bba72173dda39p-10,0x1.0bbc6df80570bp-3,0x1.58bad72e3ec3cp-3,0x1.3a2544a184f42p-5,-0x1.3d50b094b4969p-7,0x1.59f1bfc59ade1p-7,-0x1.201a2f3c01ebcp-11,-0x1.3087d62439ca5p-7,0x1.642a7df41afd3p-7,-0x1.9358e98380fd4p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.4fb67d903b1cdp-16,0x1.c646f42ebcdcdp-17,0x1.91f4e8cdda5eap-20,0x1.2360a48256482p+2,0x1.510386fe86p-16,-0x1.f0a226f5ccp-16,0x1.8b3b18e618p-20,-0x1.0f4fc97a5a936p-3,-0x1.30d95d34eb73ep-3,0x1.5d80a4b402fp-4,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.4183c26599e38p+3,-0x1.31e0836004d5cp-7,0x1.6561ecfa4a9eep-7,-0x1.a45d6fc4177cep-13,0x1.5f24d612e5b2fp+4,-0x1.d7f84ed98930ap-1,-0x1.519545b9f6887p+5,0x1.7d5b6d05c3bebp+1,0x1.770eb21923703p+1,0x1.7ad7228f86cd2p+1,-0x1.f7aa6a3a9111p-7,-0x1.2b134e84d0984p-4,0x1.e90d6f705f124p-3
5.8200,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7da3232d9976ap+1,0x1.77737a4000ab4p+1,0x1.7ad5998a6c59fp+1,0x1.7da9d71913a6p+1,0x1.775d0684e83ecp+1,0x1.7b2f80e20e633p+1,0x1.ec4b9b00c9aaap-7,-0x1.b3c1dbc9767acp-7,-0x1.38be069480be8p-9,0x1.714418p-6,-0x1.1095fap-6,0x1.6ae4c6p-16,0x1.b96301dfd49d7p-4,0x1.371eb69fe457fp-3,-0x1.4bcfe281f12ddp-10,0x1.08feb7eb4166ap-3,0x1.55a5a0f1585bep-3,0x1.403f9ad209eb8p-5,-0x1.3bd84c3035df2p-7,0x1.5845da34ba42fp-7,-0x1.1f57360fe2acp-11,-0x1.2ee357781b708p-7,0x1.62594e5594dafp-7,-0x1.9056e41e74c66p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.c02b463f59c64p-17,0x1.9ecb9c83802c6p-18,0x1.9448d5b4237f8p-20,0x1.235803d34e9cbp+2,0x1.ae4cca76fp-17,-0x1.6d313c4972p-16,0x1.8c0827aaap-20,-0x1.0e3558d9d5deep-3,-0x1.2fd5cd98233edp-3,0x1.58df5f8e51ap-4,0x1.3333333333334p-3,0x1.3333333333334p-3,0x1.417a61a759e67p+3,-0x1.30681efb861e5p-7,0x1.63b607696a03cp-7,-0x1.a1518b139a7dep-13,0x1.5f49fb93379a7p+4,-0x1.d39d3ba71e528p-1,-0x1.518bef64d646fp+5,0x1.7d7f801dc6822p+1,0x1.77415505648c5p+1,0x1.7ad639af494d1p+1,-0x1.d4384f567a88p-7,-0x1.2720c0b009b48p-4,0x1.e8d45ade3e848p-3
5.8250,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7db4cafa7974ep+1,0x1.778c5dfcb14cep+1,0x1.7ad5647366d48p+1,0x1.7da9d71913a6p+1,0x1.775d0684e83ecp+1,0x1.7b2f80e20e633p+1,0x1.eab78aa7e0779p-7,-0x1.b208e4c7b2ca8p-7,-0x1.38ff7d404acfcp-9,0x1.7079a4p-6,-0x1.0fb2e6p-6,0x1.63aacep-16,0x1.b6af461b1798ap-4,0x1.3599cdeaa6ba3p-3,-0x1.bae7d9c785286p-11,0x1.08feb7eb4166ap-3,0x1.55a5a0f1585bep-3,0x1.403f9ad209eb8p-5,-0x1.3ae7ea85780f3p-7,0x1.570b43e38bd4ap-7,-0x1.1e93f0d13f8a3p-11,-0x1.2d966e7210679p-7,0x1.60d13c38e00ffp-7,-0x1.8d52f84066c6bp-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.c02b463f59c64p-17,0x1.9ecb9c83802c6p-18,0x1.9448d5b4237f8p-20,0x1.2350b6370b9e4p+2,0x1.052a397c7cp-17,-0x1.12423a9d4ap-16,0x1.8cf1012524p-20,-0x1.0d1d84ca27eafp-3,-0x1.2ed4d67fa7492p-3,0x1.54f637fefea8p-4,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.41727177efb07p+3,-0x1.2f77bd50c84e6p-7,0x1.627b71183b957p-7,-0x1.9e4476190df6ap-13,0x1.5f49fb93379a7p+4,-0x1.d39d3ba71e528p-1,-0x1.518bef64d646fp+5,0x1.7d7f801dc6822p+1,0x1.77415505648c5p+1,0x1.7ad639af494d1p+1,-0x1.d4384f567a88p-7,-0x1.2720c0b009b48p-4,0x1.e8d45ade3e848p-3
5.8300,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7dc6571bffa9p+1,0x1.77a5229c86a1ep+1,0x1.7ad54104b1915p+1,0x1.7dcd7b86a5087p+1,0x1.778f2aae24f7p+1,0x1.7b2ea4f7ac294p+1,0x1.e924adb8b667ap-7,-0x1.b05180d5e13dcp-7,-0x1.3940e34cb4ef5p-9,0x1.6faf7ap-6,-0x1.0ecfep-6,0x1.5d5322p-16,0x1.b3fe56b2abad5p-4,0x1.34162e1fc5e41p-3,-0x1.c16157675df49p-12,0x1.064698aebf5d4p-3,0x1.529587bed915dp-3,0x1.463f6bb728b96p-5,-0x1.3a55eb6997297p-7,0x1.561f11582f69dp-7,-0x1.1dd04be3a7646p-11,-0x1.2ca46d9e75c2cp-7,0x1.5f94df98fcd16p-7,-0x1.8a4d1b41d91cp-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.8b76c3b63355cp-18,-0x1.015ae81ce0fbcp-19,0x1.96f87f28fcefcp-20,0x1.234a879fbd9e6p+2,0x1.d7fb1e284p-19,-0x1.8a91f3623cp-17,0x1.8db61b7ab8p-20,-0x1.0c07bfa871a0ep-3,-0x1.2dd5d30f2f3ap-3,0x1.51a8eb27ca18p-4,0x1.3333333333334p-3,0x1.3333333333333p-3,0x1.416bb942c76dep+3,-0x1.2ee5be34e768ap-7,0x1.618f3e8cdf2aap-7,-0x1.9b35e262ad5f6p-13,0x1.5f49fb93379a7p+4,-0x1.d39d3ba71e528p-1,-0x1.518bef64d646fp+5,0x1.7da3232d9976ap+1,0x1.77737a4000ab4p+1,0x1.7ad5998a6c59fp+1,-0x1.b12493104f52p-7,-0x1.233a0fe5ab3aep-4,0x1.e3b7222867525p-3
5.8350,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7dd7c7aed39b6p+1,0x1.77bdc839d0dabp+1,0x1.7ad52f0b0a3b4p+1,0x1.7dcd7b86a5087p+1,0x1.778f2aae24f7p+1,0x1.7b2ea4f7ac294p+1,0x1.e7928b5e30268p-7,-0x1.ae9b4b9fe945ep-7,-0x1.39823265245e8p-9,0x1.6ee66p-6,-0x1.0dedd8p-6,0x1.57cffcp-16,0x1.b1502e61a04dp-4,0x1.3293d4bfb2747p-3,-0x1.12cf7346fc16p-16,0x1.064698aebf5d4p-3,0x1.529587bed915dp-3,0x1.463f6bb728b96p-5,-0x1.3a13d17897357p-7,0x1.557539d24c432p-7,-0x1.1d0c53aa252a9p-11,-0x1.2c07f3378e32fp-7,0x1.5e9fa5bab4725p-7,-0x1.8745569669496p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,-0x1.8b76c3b63355cp-18,-0x1.015ae81ce0fbcp-19,0x1.96f87f28fcefcp-20,0x1.23454bfd565a9p+2,0x1.f1423b15cp-21,-0x1.2e28353564p-17,0x1.8eb86fcf3p-20,-0x1.0af39faae307ep-3,-0x1.2cd8484c5d303p-3,0x1.4edf8bf05208p-4,0x1.3333333333331p-3,0x1.3333333333332p-3,0x1.41660922f302bp+3,-0x1.2ea3a443e774ap-7,0x1.60e56706fc03fp-7,-0x1.9826017ca4782p-13,0x1.5f49fb93379a7p+4,-0x1.d39d3ba71e528p-1,-0x1.518bef64d646fp+5,0x1.7da3232d9976ap+1,0x1.77737a4000ab4p+1,0x1.7ad5998a6c59fp+1,-0x1.b12493104f52p-7,-0x1.233a0fe5ab3aep-4,0x1.e3b7222867525p-3
5.8400,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7de91ccf66df4p+1,0x1.77d64eeeacfd7p+1,0x1.7ad52e5b294dap+1,0x1.7df0b0ce4f8dp+1,0x1.77c0d1f4737fcp+1,0x1.7b2e0e67ba803p+1,0x1.e600bd5015808p-7,-0x1.ace5f0389c5ebp-7,-0x1.39c365390f39bp-9,0x1.6e1b9cp-6,-0x1.0d0b98p-6,0x1.4fcbap-16,0x1.aea4c8f1d659cp-4,0x1.3112bfe846781p-3,0x1.9b764b46da865p-12,0x1.03940088f14dcp-3,0x1.4f8a7c7fdaf3ap-3,0x1.4bfdaf1feecdap-5,-0x1.3a02387bc47ffp-7,0x1.54f33764eb25cp-7,-0x1.1c47e77f9275ap-11,-0x1.2baf1f670b252p-7,0x1.5de266f990d53p-7,-0x1.843da8b53aa45p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.4d5893b5b14ecp-19,-0x1.6be51608f88ffp-17,0x1.997af0e2b393cp-20,0x1.2340de037968p+2,-0x1.53f4f73ep-20,-0x1.bfdcb8c1b8p-18,0x1.8f931b9e4p-20,-0x1.09e0cb6dbd4d9p-3,-0x1.2bdbce43cc4dcp-3,0x1.4c85d985fe38p-4,0x1.3333333333334p-3,0x1.3333333333333p-3,0x1.4161388dcb32cp+3,-0x1.2e920b4714bf2p-7,0x1.606364999ae69p-7,-0x1.951450d259a46p-13,0x1.5f6e74d5bf773p+4,-0x1.cf54da953b124p-1,-0x1.5182c253838dp+5,0x1.7dc6571bffa9p+1,0x1.77a5229c86a1ep+1,0x1.7ad54104b1915p+1,-0x1.8e4dba356547p-7,-0x1.1f59b51f5156ep-4,0x1.e00d0903c88eep-3
5.8450,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7dfa5699ffe7dp+1,0x1.77eeb6d5117dfp+1,0x1.7ad53ed088797p+1,0x1.7df0b0ce4f8dp+1,0x1.77c0d1f4737fcp+1,0x1.7b2e0e67ba803p+1,0x1.e46f057641b14p-7,-0x1.ab313ba4fce67p-7,-0x1.3a04788322295p-9,0x1.6d51bep-6,-0x1.0c2a3p-6,0x1.48a15ep-16,0x1.abfc23120519p-4,0x1.2f92ee3c6a914p-3,0x1.a28bb0da765ccp-11,0x1.03940088f14dcp-3,0x1.4f8a7c7fdaf3ap-3,0x1.4bfdaf1feecdap-5,-0x1.3a19ae3ca0d08p-7,0x1.5492eca030621p-7,-0x1.1b8317d48d9f6p-11,-0x1.2b8cf8725dd62p-7,0x1.5d524d3e25294p-7,-0x1.8133ddfee013cp-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.4d5893b5b14ecp-19,-0x1.6be51608f88ffp-17,0x1.997af0e2b393cp-20,0x1.233d1e1fa36c7p+2,-0x1.094e372d8p-19,-0x1.8edc8c7998p-18,0x1.90b5c7158p-20,-0x1.08cf045d9e42cp-3,-0x1.2ae01c30e7be8p-3,0x1.4a8aae3ab81p-4,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.415d2531f8de8p+3,-0x1.2ea98107f10fbp-7,0x1.600319d4e022ep-7,-0x1.92011226464b6p-13,0x1.5f6e74d5bf773p+4,-0x1.cf54da953b124p-1,-0x1.5182c253838dp+5,0x1.7dc6571bffa9p+1,0x1.77a5229c86a1ep+1,0x1.7ad54104b1915p+1,-0x1.8e4dba356547p-7,-0x1.1f59b51f5156ep-4,0x1.e00d0903c88eep-3
5.8500,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7e0b752ac32fbp+1,0x1.78070006d8e2ap+1,0x1.7ad5604c592ecp+1,0x1.7e1377d268b88p+1,0x1.77f1fd26fb56dp+1,0x1.7b2dbb62581dp+1,0x1.e2dd2f40f5d5ep-7,-0x1.a97d02bd92f71p-7,-0x1.3a456984a0641p-9,0x1.6c87aep-6,-0x1.0b487p-6,0x1.426144p-16,0x1.a9563a11156f6p-4,0x1.2e145ebc2bf8p-3,0x1.3b0bd2bd7614cp-10,0x1.00e6e660a2a0fp-3,0x1.4c847764a2f7ap-3,0x1.5191619f1b024p-5,-0x1.3a3e70c695c47p-7,0x1.543d3133643e4p-7,-0x1.1abdc0c90a82bp-11,-0x1.2b8d70d6d29f5p-7,0x1.5cde9979700a8p-7,-0x1.7e27b91fccd4fp-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.80c04a73ac338p-17,-0x1.54bf518f3f9bp-16,0x1.9b8d7a664c5eap-20,0x1.2339f198214d5p+2,-0x1.59ff877c3p-19,-0x1.656222b388p-18,0x1.91abd307ap-20,-0x1.07be159d5b318p-3,-0x1.29e4f49397763p-3,0x1.48df863fa97p-4,0x1.3333333333335p-3,0x1.3333333333332p-3,0x1.4159b202dabcap+3,-0x1.2ece4391e603ap-7,0x1.5fad5e6813ff1p-7,-0x1.8eebb5f839d8ap-13,0x1.5f6e74d5bf773p+4,-0x1.cf54da953b124p-1,-0x1.5182c253838dp+5,0x1.7de91ccf66df4p+1,0x1.77d64eeeacfd7p+1,0x1.7ad52e5b294dap+1,-0x1.6b9cab8deb4bp-7,-0x1.1b7b354cf5dccp-4,0x1.dd6cdbc4b954cp-3
5.8550,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7e1c789db9a13p+1,0x1.781f2a9dc9381p+1,0x1.7ad592b4a3dc7p+1,0x1.7e1377d268b88p+1,0x1.77f1fd26fb56dp+1,0x1.7b2dbb62581dp+1,0x1.e14b29a985b8dp-7,-0x1.a7c937fe5d3efp-7,-0x1.3a86373bc513ap-9,0x1.6bbe64p-6,-0x1.0a6774p-6,0x1.3cfbe4p-16,0x1.a6b30bc54529cp-4,0x1.2c9710b65054ep-3,0x1.a4491c6b6edc7p-10,0x1.00e6e660a2a0fp-3,0x1.4c847764a2f7ap-3,0x1.5191619f1b024p-5,-0x1.3a6e756efbca4p-7,0x1.53f066180e751p-7,-0x1.19f7f6cd92688p-11,-0x1.2ba528a986a3dp-7,0x1.5c7dd1ca1dc2bp-7,-0x1.7b1938e7d5ea6p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.80c04a73ac338p-17,-0x1.54bf518f3f9bp-16,0x1.9b8d7a664c5eap-20,0x1.233741cd935fdp+2,-0x1.e369af726p-20,-0x1.9e3f5babc8p-18,0x1.92deb9ab5cp-20,-0x1.06ade0c7d4859p-3,-0x1.28ea3462630b9p-3,0x1.477817543938p-4,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.4156c669781ecp+3,-0x1.2efe483a4c097p-7,0x1.5f60934cbe35ep-7,-0x1.8bd48e0a596fep-13,0x1.5f6e74d5bf773p+4,-0x1.cf54da953b124p-1,-0x1.5182c253838dp+5,0x1.7de91ccf66df4p+1,0x1.77d64eeeacfd7p+1,0x1.7ad52e5b294dap+1,-0x1.6b9cab8deb4bp-7,-0x1.1b7b354cf5dccp-4,0x1.dd6cdbc4b954cp-3
5.8600,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7e2d610ed6002p+1,0x1.783736b39a5d3p+1,0x1.7ad5d5f389b03p+1,0x1.7e35d174ca7adp+1,0x1.7822ad14d2f21p+1,0x1.7b2daae4794eep+1,0x1.dfb8e6466af21p-7,-0x1.a615cff680e3p-7,-0x1.3ac6e0cf6fc27p-9,0x1.6af358p-6,-0x1.098628p-6,0x1.35265cp-16,0x1.a4129652a1c2p-4,0x1.2b1b03a6763c8p-3,0x1.0689b0a997a02p-9,0x1.fc7e8a6c7338bp-4,0x1.4983769a7fe72p-3,0x1.570b2464792ep-5,-0x1.3a8fed9e6cfc1p-7,0x1.539759878e34ep-7,-0x1.19319ca9f31c7p-11,-0x1.2bc1df749e7e4p-7,0x1.5c20de08e3f35p-7,-0x1.780a53cb4a33p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.5b93f43a0d443p-16,-0x1.f739aa6aa89aap-16,0x1.9ceea635a18fap-20,0x1.2334fb99aee38p+2,-0x1.32d9c8ea2p-20,-0x1.ce61c7eb4p-18,0x1.93e282e4dcp-20,-0x1.059e4c34d26dfp-3,-0x1.27efbe054a734p-3,0x1.4649fa378028p-4,0x1.3333333333334p-3,0x1.3333333333333p-3,0x1.41544d953cfbcp+3,-0x1.2f1fc069bd3b4p-7,0x1.5f0786bc3df5bp-7,-0x1.88bb257bdc3fap-13,0x1.5f92ae76f056fp+4,-0x1.cb0ef024d3b57p-1,-0x1.5179a36eebf85p+5,0x1.7e0b752ac32fbp+1,0x1.78070006d8e2ap+1,0x1.7ad5604c592ecp+1,-0x1.4904da3d869cp-7,-0x1.179c90acaf366p-4,0x1.db8b39089b7adp-3
5.8650,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7e3e2e99f806ap+1,0x1.784f2461f999ep+1,0x1.7ad629f6a3801p+1,0x1.7e35d174ca7adp+1,0x1.7822ad14d2f21p+1,0x1.7b2daae4794eep+1,0x1.de2677b7d931p-7,-0x1.a462da556b518p-7,-0x1.3b0766f64f634p-9,0x1.6a292cp-6,-0x1.08a5bp-6,0x1.2e2b9p-16,0x1.a174d81ee7556p-4,0x1.29a0372e1d8b5p-3,0x1.3abe7c89832bap-9,0x1.fc7e8a6c7338bp-4,0x1.4983769a7fe72p-3,0x1.570b2464792ep-5,-0x1.3aa51526b5225p-7,0x1.5333ed2251831p-7,-0x1.186ac9475c668p-11,-0x1.2bdb1c9e52579p-7,0x1.5bc0d1830a0c3p-7,-0x1.74f8eccd843f1p-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.5b93f43a0d443p-16,-0x1.f739aa6aa89aap-16,0x1.9ceea635a18fap-20,0x1.23330ec6c07eap+2,0x1.a99301148p-21,-0x1.2c52219cecp-17,0x1.950fdcd258p-20,-0x1.048f51f5d38e8p-3,-0x1.26f58b80c7736p-3,0x1.454c5f8cf85p-4,0x1.3333333333334p-3,0x1.3333333333332p-3,0x1.415235e79e088p+3,-0x1.2f34e7f205618p-7,0x1.5ea41a570143ep-7,-0x1.859fd7f18167ep-13,0x1.5f92ae76f056fp+4,-0x1.cb0ef024d3b57p-1,-0x1.5179a36eebf85p+5,0x1.7e0b752ac32fbp+1,0x1.78070006d8e2ap+1,0x1.7ad5604c592ecp+1,-0x1.4904da3d869cp-7,-0x1.179c90acaf366p-4,0x1.db8b39089b7adp-3
5.8700,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.7e4ee15aef05ap+1,0x1.7866f3c28ca68p+1,0x1.7ad68eae796eap+1,0x1.7e57be96dcb4p+1,0x1.7852e28d2fcdap+1,0x1.7b2ddc7411p+1,0x1.dc93edc1fc27cp-7,-0x1.a2b0646217cbfp-7,-0x1.3b47ca471c992p-9,0x1.695ef2p-6,-0x1.07c4fep-6,0x1.28195ap-16,0x1.9ed9cf9f0160cp-4,0x1.2826aaf66e779p-3,0x1.6ecab4c9070f8p-9,0x1.f73a3447e0acap-4,0x1.46877af1383p-3,0x1.5c76fa1c81902p-5,-0x1.3a95fdaf9b39p-7,0x1.52b2b478c23e3p-7,-0x1.17a3699f595fbp-11,-0x1.2be0ff62e7f3cp-7,0x1.5b50c04c84dbdp-7,-0x1.71e4edc253b7ap-13,0x1.367b20b56b9cap-6,-0x1.9f8600b67f8edp-7,0x0p+0,0x1.232871672d8ep+2,0x1.f62930311b64fp-16,-0x1.4c56d72c0be9p-15,0x1.9d9facd2b29c8p-20,0x1.23316d9c22e3ep+2,0x1.465355af1p-19,-0x1.66d685b21p-17,0x1.960ef37088p-20,-0x1.0380ed123a5cep-3,-0x1.25fb97cfb578ep-3,0x1.4477d2370638p-4,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.41507076836b8p+3,-0x1.2f25d07aeb783p-7,0x1.5e22e1ad71ffp-7,-0x1.82825951754cap-13,0x1.5f92ae76f056fp+4,-0x1.cb0ef024d3b57p-1,-0x1.5179a36eebf85p+5,0x1.7e2d610ed6002p+1,0x1.783736b39a5d3p+1,0x1.7ad5d5f389b03p+1,-0x1.2681a3b1d79ap-7,-0x1.13bcefa3b452cp-4,0x1.da321da12b084p-3
