time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,meas_gyro_x,meas_gyro_y,meas_gyro_z,meas_mag_x,meas_mag_y,meas_mag_z,meas_mocap_x,meas_mocap_y,meas_mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
0.8200,0,0,3,0,0,0,-0.0065177,-0.067605,0.29374,-0.0044859,-0.062968,0.30241,0.022335,-0.0051302,-0.00093925,0.022188,-0.0047138,0.00044518,-0.02817,-0.23716,0.91887,-0.00022731,-0.19942,1.1739,-0.11586,0.0084941,-0.0017943,-0.11529,0.0086633,-0.001394,-0.020045,0.00050023,0,5.1088,-0.00047885,0.00013561,-2.6898e-05,5.1556,-0.00020608,0.00011139,-2.9704e-05,-0.057719,-0.25026,1.3949,0.15,0.15,11.358,-0.11551,0.0088432,-0.0014453,22.301,-1.2484,-42.009,-0.0062404,-0.065252,0.28466,0.10282,-0.078655,1.5881
0.8250,0,0,3,0,0,0,-0.0066586,-0.06879,0.29834,-0.0044859,-0.062968,0.30241,0.021756,-0.0050875,-0.00094727,0.021625,-0.0046673,0.00044885,-0.028458,-0.23841,0.92584,-0.00022731,-0.19942,1.1739,-0.11632,0.0086873,-0.0018217,-0.11562,0.0088454,-0.0014215,-0.020045,0.00050023,0,5.1088,-0.00047885,0.00013561,-2.6898e-05,5.1484,-0.00026538,0.00011774,-2.9411e-05,-0.057158,-0.24343,1.3795,0.15,0.15,11.342,-0.11597,0.0090364,-0.0014727,22.301,-1.2484,-42.009,-0.0062404,-0.065252,0.28466,0.10282,-0.078655,1.5881
0.8300,0,0,3,0,0,0,-0.0068009,-0.069982,0.30296,-0.0047621,-0.065329,0.31147,0.021175,-0.0050439,-0.00095543,0.021059,-0.0046198,0.00045296,-0.028744,-0.23962,0.93274,-0.00080758,-0.20231,1.1872,-0.11691,0.0088914,-0.0018489,-0.11608,0.0090382,-0.0014486,-0.020045,0.00050023,0,5.1088,-0.00035464,0.00011714,-2.5928e-05,5.1424,-0.00031557,0.00012313,-2.9162e-05,-0.056599,-0.23664,1.3664,0.15,0.15,11.329,-0.11657,0.0092405,-0.0014998,22.301,-1.2484,-42.009,-0.0065177,-0.067605,0.29374,0.10371,-0.06766,1.5479
0.8350,0,0,3,0,0,0,-0.0069446,-0.071181,0.30763,-0.0047621,-0.065329,0.31147,0.02059,-0.0049992,-0.00096373,0.020493,-0.0045714,0.00045751,-0.029027,-0.24081,0.93957,-0.00080758,-0.20231,1.1872,-0.11762,0.0091048,-0.0018757,-0.11665,0.009241,-0.0014755,-0.020045,0.00050023,0,5.1088,-0.00035464,0.00011714,-2.5928e-05,5.1372,-0.00034064,0.00012504,-2.8814e-05,-0.05604,-0.22988,1.3554,0.15,0.15,11.318,-0.11727,0.0094539,-0.0015267,22.301,-1.2484,-42.009,-0.0065177,-0.067605,0.29374,0.10371,-0.06766,1.5479
0.8400,0,0,3,0,0,0,-0.0070897,-0.072385,0.31233,-0.0050442,-0.067718,0.32067,0.020002,-0.0049535,-0.00097217,0.019918,-0.0045218,0.00046011,-0.029307,-0.24196,0.94635,-0.0013801,-0.20507,1.1999,-0.11838,0.0093216,-0.0019022,-0.11732,0.0094506,-0.0015022,-0.020045,0.00050023,0,5.1088,-0.00021833,9.7256e-05,-2.4888e-05,5.1329,-0.00036186,0.00012666,-2.852e-05,-0.055479,-0.22312,1.346,0.15,0.15,11.308,-0.11803,0.0096707,-0.0015532,22.309,-1.1497,-42.006,-0.0068009,-0.069982,0.30296,0.10463,-0.056591,1.5191
0.8450,0,0,3,0,0,0,-0.0072362,-0.073594,0.31706,-0.0050442,-0.067718,0.32067,0.01941,-0.0049067,-0.00098075,0.019342,-0.0044712,0.00046316,-0.029584,-0.24307,0.95308,-0.0013801,-0.20507,1.1999,-0.11919,0.0095412,-0.0019285,-0.11805,0.009665,-0.0015285,-0.020045,0.00050023,0,5.1088,-0.00021833,9.7256e-05,-2.4888e-05,5.1292,-0.00036075,0.0001252,-2.8122e-05,-0.054914,-0.21636,1.3381,0.15,0.15,11.3,-0.11884,0.0098902,-0.0015794,22.309,-1.1497,-42.006,-0.0068009,-0.069982,0.30296,0.10463,-0.056591,1.5191
0.8500,0,0,3,0,0,0,-0.0073842,-0.07481,0.32182,-0.0053321,-0.070131,0.32999,0.018814,-0.0048589,-0.00098946,0.018763,-0.0044195,0.00046668,-0.029859,-0.24415,0.95977,-0.0019443,-0.20771,1.2122,-0.11999,0.0097582,-0.0019543,-0.11882,0.0098808,-0.0015545,-0.020045,0.00050023,0,5.1088,-7.4263e-05,7.6465e-05,-2.3794e-05,5.126,-0.00035981,0.00012396,-2.7785e-05,-0.054343,-0.20959,1.3315,0.15,0.15,11.294,-0.11964,0.010107,-0.0016052,22.309,-1.1497,-42.006,-0.0070897,-0.072385,0.31233,0.1056,-0.045398,1.4984
0.8550,0,0,3,0,0,0,-0.0075335,-0.076031,0.32662,-0.0053321,-0.070131,0.32999,0.018214,-0.0048099,-0.00099831,0.018182,-0.0043669,0.00047064,-0.030131,-0.2452,0.96643,-0.0019443,-0.20771,1.2122,-0.1208,0.0099732,-0.0019798,-0.11961,0.010096,-0.0015801,-0.020045,0.00050023,0,5.1088,-7.4263e-05,7.6465e-05,-2.3794e-05,5.1234,-0.00033809,0.00011986,-2.7341e-05,-0.053765,-0.2028,1.3259,0.15,0.15,11.288,-0.12045,0.010322,-0.0016307,22.309,-1.1497,-42.006,-0.0070897,-0.072385,0.31233,0.1056,-0.045398,1.4984
0.8600,0,0,3,0,0,0,-0.0076841,-0.077257,0.33145,-0.0056258,-0.072569,0.33945,0.01761,-0.0047599,-0.0010073,0.017592,-0.0043132,0.00047266,-0.0304,-0.24622,0.97306,-0.0024997,-0.21023,1.2242,-0.12155,0.010181,-0.0020048,-0.12038,0.010308,-0.0016054,-0.020045,0.00050023,0,5.1088,7.273e-05,5.5315e-05,-2.2657e-05,5.1212,-0.0003197,0.00011639,-2.6964e-05,-0.05318,-0.19599,1.3211,0.15,0.15,11.283,-0.1212,0.01053,-0.0016557,22.317,-1.0484,-42.004,-0.0073842,-0.07481,0.32182,0.1066,-0.03406,1.4836
0.8650,0,0,3,0,0,0,-0.0078361,-0.078488,0.33632,-0.0056258,-0.072569,0.33945,0.017003,-0.0047088,-0.0010164,0.017002,-0.0042586,0.00047514,-0.030665,-0.2472,0.97966,-0.0024997,-0.21023,1.2242,-0.12226,0.010383,-0.0020295,-0.12112,0.010515,-0.0016303,-0.020045,0.00050023,0,5.1088,7.273e-05,5.5315e-05,-2.2657e-05,5.1193,-0.00028202,0.00011026,-2.6477e-05,-0.052588,-0.18916,1.3171,0.15,0.15,11.279,-0.12191,0.010732,-0.0016804,22.317,-1.0484,-42.004,-0.0073842,-0.07481,0.32182,0.1066,-0.03406,1.4836
0.8700,0,0,3,0,0,0,-0.0079894,-0.079724,0.34122,-0.0059251,-0.075029,0.34903,0.016391,-0.0046567,-0.0010257,0.016409,-0.0042029,0.0004781,-0.030928,-0.24814,0.98625,-0.0030458,-0.21263,1.236,-0.12289,0.010575,-0.0020537,-0.12181,0.010714,-0.0016547,-0.020045,0.00050023,0,5.1088,0.00021836,3.429e-05,-2.149e-05,5.1177,-0.00025013,0.00010507,-2.6065e-05,-0.051987,-0.1823,1.3138,0.15,0.15,11.275,-0.12254,0.010924,-0.0017046,22.317,-1.0484,-42.004,-0.0076841,-0.077257,0.33145,0.10765,-0.022578,1.473
0.8750,0,0,3,0,0,0,-0.0081441,-0.080964,0.34615,-0.0059251,-0.075029,0.34903,0.015777,-0.0046037,-0.0010351,0.015816,-0.0041466,0.00048152,-0.031188,-0.24905,0.99282,-0.0030458,-0.21263,1.236,-0.12345,0.010757,-0.0020774,-0.12243,0.010906,-0.0016787,-0.020045,0.00050023,0,5.1088,0.00021836,3.429e-05,-2.149e-05,5.1163,-0.00020056,9.7436e-05,-2.5542e-05,-0.051379,-0.17542,1.3109,0.15,0.15,11.272,-0.1231,0.011106,-0.0017284,22.317,-1.0484,-42.004,-0.0076841,-0.077257,0.33145,0.10765,-0.022578,1.473
0.8800,0,0,3,0,0,0,-0.0083,-0.08221,0.35111,-0.0062299,-0.077511,0.35873,0.01516,-0.0045497,-0.0010446,0.015216,-0.0040892,0.00048294,-0.031445,-0.24993,0.99937,-0.003582,-0.2149,1.2478,-0.1239,0.010926,-0.0021007,-0.12297,0.011086,-0.0017023,-0.020045,0.00050023,0,5.1088,0.00035904,1.3789e-05,-2.0294e-05,5.1152,-0.00015861,9.097e-05,-2.5099e-05,-0.050763,-0.16852,1.3085,0.15,0.15,11.27,-0.12355,0.011275,-0.0017516,22.326,-0.94468,-42,-0.0079894,-0.079724,0.34122,0.10873,-0.010969,1.4654
0.8850,0,0,3,0,0,0,-0.0084573,-0.083459,0.35611,-0.0062299,-0.077511,0.35873,0.01454,-0.0044949,-0.0010543,0.014617,-0.0040313,0.00048484,-0.031699,-0.25077,1.0059,-0.003582,-0.2149,1.2478,-0.12425,0.011085,-0.0021235,-0.12342,0.011256,-0.0017254,-0.020045,0.00050023,0,5.1088,0.00035904,1.3789e-05,-2.0294e-05,5.1142,-0.00010074,8.2268e-05,-2.4545e-05,-0.050139,-0.1616,1.3065,0.15,0.15,11.268,-0.1239,0.011434,-0.0017745,22.326,-0.94468,-42,-0.0079894,-0.079724,0.34122,0.10873,-0.010969,1.4654
0.8900,0,0,3,0,0,0,-0.0086157,-0.084713,0.36114,-0.0065401,-0.080012,0.36856,0.013919,-0.0044394,-0.0010641,0.014017,-0.0039725,0.00048723,-0.03195,-0.25158,1.0124,-0.0041079,-0.21703,1.2594,-0.12448,0.011228,-0.0021458,-0.12376,0.011413,-0.001748,-0.020045,0.00050023,0,5.1088,0.00049189,-5.8626e-06,-1.908e-05,5.1134,-5.1751e-05,7.4903e-05,-2.4076e-05,-0.049508,-0.15467,1.3048,0.15,0.15,11.266,-0.12413,0.011577,-0.0017968,22.326,-0.94468,-42,-0.0083,-0.08221,0.35111,0.10985,0.00073642,1.4599
0.8950,0,0,3,0,0,0,-0.0087755,-0.085971,0.3662,-0.0065401,-0.080012,0.36856,0.013297,-0.0043831,-0.0010741,0.013419,-0.0039133,0.00049009,-0.032197,-0.25236,1.019,-0.0041079,-0.21703,1.2594,-0.12459,0.011358,-0.0021677,-0.12399,0.011557,-0.0017701,-0.020045,0.00050023,0,5.1088,0.00049189,-5.8626e-06,-1.908e-05,5.1127,1.1313e-05,6.5521e-05,-2.3495e-05,-0.04887,-0.14773,1.3034,0.15,0.15,11.265,-0.12424,0.011707,-0.0018186,22.326,-0.94468,-42,-0.0083,-0.08221,0.35111,0.10985,0.00073642,1.4599
0.9000,0,0,3,0,0,0,-0.0089365,-0.087233,0.3713,-0.0068556,-0.082532,0.37852,0.012674,-0.0043262,-0.0010841,0.012816,-0.0038534,0.0004909,-0.032442,-0.25309,1.0255,-0.004623,-0.21904,1.271,-0.12457,0.011473,-0.002189,-0.12409,0.011687,-0.0017918,-0.028488,0.0018799,0,5.0344,-0.00042105,0.00012481,-1.7841e-05,5.1121,6.4696e-05,5.7579e-05,-2.3004e-05,-0.048226,-0.14079,1.3022,0.15,0.15,11.263,-0.12422,0.011822,-0.0018399,22.336,-0.83942,-41.996,-0.0086157,-0.084713,0.36114,0.11099,0.0125,1.456
0.9050,0,0,3,0,0,0,-0.0090987,-0.088498,0.37642,-0.0068556,-0.082532,0.37852,0.012051,-0.0042687,-0.0010944,0.012217,-0.0037932,0.0004922,-0.032683,-0.2538,1.032,-0.004623,-0.21904,1.271,-0.12442,0.011573,-0.0022098,-0.12408,0.011802,-0.0018129,-0.028488,0.0018799,0,5.0344,-0.00042105,0.00012481,-1.7841e-05,5.1116,0.00013028,4.7839e-05,-2.2402e-05,-0.047577,-0.13386,1.3012,0.15,0.15,11.262,-0.12407,0.011923,-0.0018607,22.336,-0.83942,-41.996,-0.0086157,-0.084713,0.36114,0.11099,0.0125,1.456
0.9100,0,0,3,0,0,0,-0.0092621,-0.089767,0.38158,-0.0071762,-0.085069,0.3886,0.011429,-0.0042107,-0.0011047,0.01162,-0.0037324,0.00049398,-0.032921,-0.25447,1.0385,-0.0051269,-0.22092,1.2827,-0.12413,0.011657,-0.00223,-0.12393,0.011903,-0.0018335,-0.028488,0.0018799,0,5.0344,-0.00031224,0.00010787,-1.6586e-05,5.1112,0.00018579,3.9595e-05,-2.1892e-05,-0.046923,-0.12694,1.3004,0.15,0.15,11.261,-0.12378,0.012006,-0.001881,22.336,-0.83942,-41.996,-0.0089365,-0.087233,0.3713,0.11216,0.024275,1.4532
0.9150,0,0,3,0,0,0,-0.0094267,-0.09104,0.38678,-0.0071762,-0.085069,0.3886,0.010808,-0.0041523,-0.0011152,0.011027,-0.0036715,0.00049625,-0.033155,-0.2551,1.045,-0.0051269,-0.22092,1.2827,-0.12372,0.011727,-0.0022498,-0.12365,0.011988,-0.0018536,-0.028488,0.0018799,0,5.0344,-0.00031224,0.00010787,-1.6586e-05,5.0994,9.2632e-05,5.2677e-05,-2.127e-05,-0.046161,-0.11976,1.2749,0.15,0.15,11.236,-0.12337,0.012076,-0.0019007,22.336,-0.83942,-41.996,-0.0089365,-0.087233,0.3713,0.11216,0.024275,1.4532
0.9200,0,0,3,0,0,0,-0.0095925,-0.092315,0.392,-0.0075018,-0.087621,0.39881,0.01019,-0.0040935,-0.0011258,0.010431,-0.00361,0.00049642,-0.033386,-0.2557,1.0514,-0.0056192,-0.22266,1.2939,-0.12351,0.011819,-0.0022689,-0.12341,0.012077,-0.0018732,-0.028488,0.0018799,0,5.0344,-0.0002122,9.1841e-05,-1.5308e-05,5.0894,1.3772e-05,6.375e-05,-2.0743e-05,-0.045415,-0.11269,1.2532,0.15,0.15,11.214,-0.12316,0.012168,-0.0019199,22.346,-0.7342,-41.992,-0.0092621,-0.089767,0.38158,0.11335,0.036013,1.4512
0.9250,0,0,3,0,0,0,-0.0097594,-0.093594,0.39726,-0.0075018,-0.087621,0.39881,0.0095724,-0.0040343,-0.0011366,0.0098372,-0.0035481,0.00049708,-0.033613,-0.25626,1.0576,-0.0056192,-0.22266,1.2939,-0.12348,0.011931,-0.0022876,-0.12327,0.012177,-0.0018922,-0.028488,0.0018799,0,5.0344,-0.0002122,9.1841e-05,-1.5308e-05,5.081,-3.6276e-05,7.0523e-05,-2.0105e-05,-0.044679,-0.10568,1.235,0.15,0.15,11.196,-0.12313,0.01228,-0.0019385,22.346,-0.7342,-41.992,-0.0092621,-0.089767,0.38158,0.11335,0.036013,1.4512
0.9300,0,0,3,0,0,0,-0.0099275,-0.094875,0.40255,-0.0078323,-0.090187,0.40915,0.008955,-0.0039745,-0.0011474,0.0092433,-0.0034856,0.00049824,-0.033837,-0.25679,1.0638,-0.0060996,-0.22427,1.3048,-0.12356,0.012054,-0.0023056,-0.12323,0.012288,-0.0019106,-0.028488,0.0018799,0,5.0344,-0.00010401,7.4634e-05,-1.4013e-05,5.0738,-7.8642e-05,7.6256e-05,-1.9565e-05,-0.043951,-0.098722,1.2195,0.15,0.15,11.18,-0.12321,0.012403,-0.0019566,22.346,-0.7342,-41.992,-0.0095925,-0.092315,0.392,0.11455,0.047678,1.4039
0.9350,0,0,3,0,0,0,-0.010097,-0.096159,0.40787,-0.0078323,-0.090187,0.40915,0.0083373,-0.0039142,-0.0011584,0.0086514,-0.0034226,0.00049988,-0.034056,-0.25729,1.0699,-0.0060996,-0.22427,1.3048,-0.12374,0.012187,-0.0023232,-0.1233,0.012409,-0.0019285,-0.028488,0.0018799,0,5.0344,-0.00010401,7.4634e-05,-1.4013e-05,5.0678,-9.9145e-05,7.8648e-05,-1.8911e-05,-0.043227,-0.091799,1.2064,0.15,0.15,11.167,-0.12339,0.012536,-0.0019741,22.346,-0.7342,-41.992,-0.0095925,-0.092315,0.392,0.11455,0.047678,1.4039
0.9400,0,0,3,0,0,0,-0.010267,-0.097445,0.41322,-0.0081675,-0.092766,0.4196,0.0077186,-0.0038531,-0.0011695,0.0080534,-0.0033587,0.00049945,-0.034272,-0.25774,1.076,-0.006568,-0.22574,1.3151,-0.12396,0.012324,-0.0023401,-0.12344,0.012539,-0.0019459,-0.028488,0.0018799,0,5.0344,1.3569e-05,5.6109e-05,-1.271e-05,5.0626,-0.0001165,8.0673e-05,-1.8358e-05,-0.042504,-0.084899,1.1953,0.15,0.15,11.156,-0.12361,0.012673,-0.001991,22.356,-0.6295,-41.987,-0.0099275,-0.094875,0.40255,0.11578,0.059326,1.37
0.9450,0,0,3,0,0,0,-0.010438,-0.098734,0.4186,-0.0081675,-0.092766,0.4196,0.0070989,-0.0037914,-0.0011807,0.0074571,-0.0032944,0.00049951,-0.034485,-0.25817,1.0819,-0.006568,-0.22574,1.3151,-0.12422,0.012465,-0.0023564,-0.12364,0.012673,-0.0019627,-0.028488,0.0018799,0,5.0344,1.3569e-05,5.6109e-05,-1.271e-05,5.0583,-0.00011458,7.9746e-05,-1.7691e-05,-0.041783,-0.078012,1.186,0.15,0.15,11.146,-0.12387,0.012814,-0.0020074,22.356,-0.6295,-41.987,-0.0099275,-0.094875,0.40255,0.11578,0.059326,1.37
0.9500,0,0,3,0,0,0,-0.010611,-0.10002,0.42401,-0.0085073,-0.095356,0.43016,0.0064778,-0.003729,-0.0011921,0.0068593,-0.0032292,0.00050009,-0.034694,-0.25856,1.0879,-0.007024,-0.22708,1.3249,-0.12447,0.012604,-0.0023722,-0.12387,0.01281,-0.0019788,-0.028488,0.0018799,0,5.0344,0.00013682,3.6754e-05,-1.1406e-05,5.0546,-0.00011296,7.8961e-05,-1.7126e-05,-0.04106,-0.071131,1.178,0.15,0.15,11.138,-0.12412,0.012953,-0.0020231,22.356,-0.6295,-41.987,-0.010267,-0.097445,0.41322,0.11702,0.070999,1.3457
0.9550,0,0,3,0,0,0,-0.010784,-0.10132,0.42944,-0.0085073,-0.095356,0.43016,0.0058555,-0.0036659,-0.0012035,0.0062632,-0.0031636,0.00050116,-0.034899,-0.25892,1.0937,-0.007024,-0.22708,1.3249,-0.12472,0.012741,-0.0023874,-0.12411,0.012948,-0.0019944,-0.028488,0.0018799,0,5.0344,0.00013682,3.6754e-05,-1.1406e-05,5.0515,-9.3536e-05,7.5453e-05,-1.6448e-05,-0.040334,-0.064254,1.1713,0.15,0.15,11.132,-0.12437,0.01309,-0.0020383,22.356,-0.6295,-41.987,-0.010267,-0.097445,0.41322,0.11702,0.070999,1.3457
0.9600,0,0,3,0,0,0,-0.010959,-0.10261,0.43491,-0.0088515,-0.097955,0.44084,0.005232,-0.0036021,-0.0012151,0.0056611,-0.0030972,0.00050018,-0.035101,-0.25924,1.0996,-0.0074672,-0.22829,1.3345,-0.12493,0.012873,-0.0024019,-0.12433,0.013082,-0.0020094,-0.028488,0.0018799,0,5.0344,0.0002616,1.7106e-05,-1.0111e-05,5.0489,-7.7093e-05,7.2484e-05,-1.5874e-05,-0.039606,-0.057377,1.1656,0.15,0.15,11.126,-0.12458,0.013222,-0.0020528,22.367,-0.52413,-41.982,-0.010611,-0.10002,0.42401,0.1183,0.082713,1.3283
0.9650,0,0,3,0,0,0,-0.011134,-0.10391,0.44041,-0.0088515,-0.097955,0.44084,0.0046073,-0.0035377,-0.0012268,0.0050611,-0.0030303,0.00049972,-0.035299,-0.25952,1.1054,-0.0074672,-0.22829,1.3345,-0.1251,0.013,-0.0024159,-0.12453,0.013213,-0.0020238,-0.028488,0.0018799,0,5.0344,0.0002616,1.7106e-05,-1.0111e-05,5.0467,-4.4254e-05,6.6999e-05,-1.5188e-05,-0.038874,-0.050499,1.1608,0.15,0.15,11.121,-0.12476,0.013349,-0.0020668,22.367,-0.52413,-41.982,-0.010611,-0.10002,0.42401,0.1183,0.082713,1.3283
0.9700,0,0,3,0,0,0,-0.011311,-0.10521,0.44594,-0.0092,-0.10056,0.45163,0.0039819,-0.0034727,-0.0012385,0.0044604,-0.0029628,0.00049977,-0.035493,-0.25978,1.1112,-0.0078973,-0.22936,1.3439,-0.1252,0.013117,-0.0024292,-0.12468,0.013337,-0.0020376,-0.028488,0.0018799,0,5.0344,0.00038424,-2.3666e-06,-8.8329e-06,5.0448,-1.6455e-05,6.2355e-05,-1.4608e-05,-0.038138,-0.043621,1.1568,0.15,0.15,11.117,-0.12485,0.013466,-0.0020801,22.367,-0.52413,-41.982,-0.010959,-0.10261,0.43491,0.11959,0.094468,1.3159
0.9750,0,0,3,0,0,0,-0.011488,-0.1065,0.45149,-0.0092,-0.10056,0.45163,0.0033559,-0.003407,-0.0012504,0.0038624,-0.0028949,0.00050034,-0.035684,-0.25999,1.117,-0.0078973,-0.22936,1.3439,-0.12524,0.013226,-0.0024419,-0.12477,0.013454,-0.0020507,-0.028488,0.0018799,0,5.0344,0.00038424,-2.3666e-06,-8.8329e-06,5.0432,2.6231e-05,5.5409e-05,-1.3917e-05,-0.037399,-0.036745,1.1533,0.15,0.15,11.113,-0.12489,0.013575,-0.0020929,22.367,-0.52413,-41.982,-0.010959,-0.10261,0.43491,0.11959,0.094468,1.3159
0.9800,0,0,3,0,0,0,-0.011667,-0.1078,0.45708,-0.0095527,-0.10318,0.46254,0.0027297,-0.0033409,-0.0012624,0.0032598,-0.0028263,0.00049884,-0.035871,-0.26018,1.1228,-0.0083139,-0.23029,1.3532,-0.12518,0.013323,-0.002454,-0.12479,0.013561,-0.0020633,-0.028488,0.0018799,0,5.0344,0.00050171,-2.1274e-05,-7.5722e-06,5.0418,6.2364e-05,4.9529e-05,-1.3333e-05,-0.036655,-0.029873,1.1504,0.15,0.15,11.111,-0.12483,0.013672,-0.002105,22.378,-0.41809,-41.976,-0.011311,-0.10521,0.44594,0.12091,0.10625,1.3069
0.9850,0,0,3,0,0,0,-0.011846,-0.10911,0.46269,-0.0095527,-0.10318,0.46254,0.0021039,-0.0032742,-0.0012745,0.0026607,-0.0027576,0.00049787,-0.036054,-0.26033,1.1285,-0.0083139,-0.23029,1.3532,-0.12504,0.01341,-0.0024656,-0.12474,0.013658,-0.0020753,-0.028488,0.0018799,0,5.0344,0.00050171,-2.1274e-05,-7.5722e-06,5.0407,0.00011178,4.1562e-05,-1.2642e-05,-0.035908,-0.023008,1.148,0.15,0.15,11.108,-0.12469,0.013759,-0.0021165,22.378,-0.41809,-41.976,-0.011311,-0.10521,0.44594,0.12091,0.10625,1.3069
0.9900,0,0,3,0,0,0,-0.012026,-0.11041,0.46834,-0.0099094,-0.1058,0.47355,0.0014787,-0.0032071,-0.0012867,0.0020627,-0.0026883,0.00049743,-0.036234,-0.26044,1.1343,-0.0087167,-0.23109,1.3625,-0.12479,0.013483,-0.0024765,-0.12458,0.013744,-0.0020867,-0.028488,0.0018799,0,5.0344,0.00061159,-3.9305e-05,-6.3337e-06,5.0397,0.0001536,3.4818e-05,-1.2057e-05,-0.035158,-0.016155,1.1459,0.15,0.15,11.106,-0.12444,0.013832,-0.0021274,22.378,-0.41809,-41.976,-0.011667,-0.1078,0.45708,0.12225,0.11802,1.3005
0.9950,0,0,3,0,0,0,-0.012207,-0.11171,0.47401,-0.0099094,-0.1058,0.47355,0.00085478,-0.0031397,-0.001299,0.0014693,-0.002619,0.00049751,-0.03641,-0.26052,1.14,-0.0087167,-0.23109,1.3625,-0.12445,0.013545,-0.0024868,-0.12434,0.013818,-0.0020974,-0.028488,0.0018799,0,5.0344,0.00061159,-3.9305e-05,-6.3337e-06,5.0389,0.00020705,2.6207e-05,-1.1369e-05,-0.034405,-0.0093187,1.1441,0.15,0.15,11.104,-0.1241,0.013894,-0.0021377,22.378,-0.41809,-41.976,-0.011667,-0.1078,0.45708,0.12225,0.11802,1.3005
1.0000,0,0,3,0,0,0,-0.012389,-0.11301,0.47971,-0.01027,-0.10842,0.48468,0.00023258,-0.003072,-0.0013114,0.00087318,-0.0025492,0.00049551,-0.036582,-0.26057,1.1457,-0.0091054,-0.23175,1.3719,-0.12399,0.013592,-0.0024965,-0.12399,0.013879,-0.0021076,-0.034688,0.0030899,0,4.9581,-0.00013195,8.3482e-05,-5.1147e-06,5.0382,0.00025228,1.8918e-05,-1.0786e-05,-0.03365,-0.0025032,1.1426,0.15,0.15,11.103,-0.12364,0.013941,-0.0021474,22.39,-0.31225,-41.97,-0.012026,-0.11041,0.46834,0.12361,0.12977,1.2959
1.0050,0,0,3,0,0,0,-0.012572,-0.11432,0.48544,-0.01027,-0.10842,0.48468,-0.00038732,-0.003004,-0.0013238,0.00028268,-0.0024795,0.00049404,-0.03675,-0.26058,1.1514,-0.0091054,-0.23175,1.3719,-0.12342,0.013626,-0.0025056,-0.12354,0.013927,-0.0021171,-0.034688,0.0030899,0,4.9581,-0.00013195,8.3482e-05,-5.1147e-06,5.0376,0.00030744,9.9796e-06,-1.0103e-05,-0.032892,0.0042852,1.1413,0.15,0.15,11.101,-0.12307,0.013975,-0.0021565,22.39,-0.31225,-41.97,-0.012026,-0.11041,0.46834,0.12361,0.12977,1.2959
1.0100,0,0,3,0,0,0,-0.012756,-0.11562,0.49119,-0.010634,-0.11105,0.49592,-0.0010044,-0.0029359,-0.0013364,-0.00030455,-0.0024096,0.0004931,-0.036914,-0.26056,1.1571,-0.0094797,-0.23228,1.3812,-0.12274,0.013645,-0.0025141,-0.12297,0.013961,-0.0021261,-0.034688,0.0030899,0,4.9581,-4.4098e-05,6.8161e-05,-3.9163e-06,5.0371,0.00035413,2.4136e-06,-9.5239e-06,-0.032134,0.011041,1.1402,0.15,0.15,11.1,-0.12239,0.013994,-0.002165,22.39,-0.31225,-41.97,-0.012389,-0.11301,0.47971,0.12497,0.14144,1.2926
1.0150,0,0,3,0,0,0,-0.012941,-0.11692,0.49698,-0.010634,-0.11105,0.49592,-0.001618,-0.0028677,-0.001349,-0.00088503,-0.0023399,0.00049269,-0.037075,-0.26051,1.1628,-0.0094797,-0.23228,1.3812,-0.12195,0.013651,-0.002522,-0.12229,0.013981,-0.0021344,-0.034688,0.0030899,0,4.9581,-4.4098e-05,6.8161e-05,-3.9163e-06,5.025,0.00027951,1.4859e-05,-8.847e-06,-0.031302,0.017718,1.1139,0.15,0.15,11.074,-0.1216,0.014,-0.0021729,22.39,-0.31225,-41.97,-0.012389,-0.11301,0.47971,0.12497,0.14144,1.2926
1.0200,0,0,3,0,0,0,-0.013126,-0.11822,0.50279,-0.011002,-0.11368,0.50727,-0.0022277,-0.0027994,-0.0013617,-0.0014675,-0.0022698,0.0004902,-0.037231,-0.26042,1.1684,-0.0098396,-0.23266,1.3902,-0.12132,0.013678,-0.0025293,-0.12164,0.014005,-0.0021422,-0.034688,0.0030899,0,4.9581,3.5436e-05,5.3784e-05,-2.7359e-06,5.0147,0.00021635,2.5394e-05,-8.2741e-06,-0.030485,0.024327,1.0915,0.15,0.15,11.052,-0.12097,0.014027,-0.0021803,22.402,-0.20795,-41.964,-0.012756,-0.11562,0.49119,0.12634,0.15299,1.2903
