time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
0.1900,3,0,0,0,0,0,-4.2142e-07,1.9186e-06,-7.8088e-05,0.00097678,0.0009641,0.00085196,-0.00013407,-0.00025262,-5.466e-05,0.00056956,-0.00037926,0.00027812,-4.1588e-05,5.812e-05,-0.0028089,0.020227,0.019887,0.0152,-0.0019892,-0.0091164,-0.00086869,-0.0015535,-0.0079398,-0.00047621,0.0024047,0.019015,0,4.4866,-2.2389e-05,-0.00032385,-3.3408e-05,4.4884,-2.9814e-05,-0.00044721,-3.7555e-05,-0.0024648,0.0013083,-0.052597,0.15,0.15,9.9074,-0.0016402,-0.0087673,-0.00051962,22.512,-0.32539,-41.905,-1.5072e-07,1.4263e-06,-5.387e-05,0.14708,0.14453,0.098958
0.1950,3,0,0,0,0,0,-6.2936e-07,2.2092e-06,-9.2132e-05,0.00097678,0.0009641,0.00085196,-0.00014401,-0.0002982,-5.8997e-05,0.00057472,-0.0004265,0.00028271,-5.3912e-05,6.4661e-05,-0.0030719,0.020227,0.019887,0.0152,-0.0020558,-0.0098874,-0.00090413,-0.0016213,-0.0087169,-0.0005117,0.0024047,0.019015,0,4.4866,-2.2389e-05,-0.00032385,-3.3408e-05,4.4881,-2.8979e-05,-0.00043565,-3.7148e-05,-0.0029094,0.0014053,-0.0532,0.15,0.15,9.9068,-0.0017068,-0.0095384,-0.00055506,22.512,-0.32539,-41.905,-1.5072e-07,1.4263e-06,-5.387e-05,0.14708,0.14453,0.098958
0.2000,3,0,0,0,0,0,-8.9892e-07,2.5325e-06,-0.00010749,0.001031,0.0010171,0.00086216,-0.00015429,-0.00034764,-6.3511e-05,0.00057948,-0.00047754,0.00028706,-6.8459e-05,7.1688e-05,-0.0033379,0.020802,0.02045,0.014821,-0.0021206,-0.010639,-0.00093918,-0.0016875,-0.0094813,-0.00054692,0.0037237,0.034658,0,4.4803,0.00021997,0.0022093,-3.1796e-05,4.4879,-2.8272e-05,-0.00042587,-3.6804e-05,-0.0033916,0.0015055,-0.05371,0.15,0.15,9.9063,-0.0017715,-0.010289,-0.00059012,22.505,-0.3234,-41.909,-4.2142e-07,1.9186e-06,-7.8088e-05,0.14627,0.14442,0.097404
0.2050,3,0,0,0,0,0,-1.2412e-06,2.891e-06,-0.00012418,0.001031,0.0010171,0.00086216,-0.00016489,-0.00040083,-6.8199e-05,0.00058391,-0.0005321,0.00029123,-8.5417e-05,7.9215e-05,-0.0036064,0.020802,0.02045,0.014821,-0.0021837,-0.011373,-0.00097392,-0.0017521,-0.010231,-0.00058182,0.0037237,0.034658,0,4.4803,0.00021997,0.0022093,-3.1796e-05,4.4877,-2.7369e-05,-0.00041021,-3.6282e-05,-0.0039104,0.0016089,-0.054142,0.15,0.15,9.9059,-0.0018346,-0.011024,-0.00062485,22.505,-0.3234,-41.909,-4.2142e-07,1.9186e-06,-7.8088e-05,0.14627,0.14442,0.097404
0.2100,3,0,0,0,0,0,-1.6683e-06,3.287e-06,-0.00014221,0.0010823,0.0010674,0.00086298,-0.00017581,-0.0004577,-7.3059e-05,0.00058803,-0.00059025,0.00029523,-0.00010497,8.726e-05,-0.0038771,0.021319,0.020963,0.014388,-0.0022449,-0.01208,-0.0010082,-0.0018149,-0.01096,-0.00061634,0.0037237,0.034658,0,4.4803,0.00022245,0.0022634,-3.0097e-05,4.4875,-2.6604e-05,-0.00039695,-3.5841e-05,-0.004465,0.0017154,-0.054508,0.15,0.15,9.9055,-0.0018958,-0.011731,-0.0006591,22.505,-0.3234,-41.909,-8.9892e-07,2.5325e-06,-0.00010749,0.14531,0.14432,0.09629
0.2150,3,0,0,0,0,0,-2.1931e-06,3.7233e-06,-0.0001616,0.0010823,0.0010674,0.00086298,-0.00018703,-0.0005181,-7.8089e-05,0.00059184,-0.00065167,0.00029904,-0.00012729,9.5837e-05,-0.0041497,0.021319,0.020963,0.014388,-0.0023043,-0.012764,-0.001042,-0.0018759,-0.011668,-0.00065045,0.0037237,0.034658,0,4.4803,0.00022245,0.0022634,-3.0097e-05,4.4864,1.1249e-05,3.1567e-06,-3.522e-05,-0.0050529,0.0018245,-0.056928,0.15,0.15,9.9031,-0.0019552,-0.012415,-0.00069293,22.505,-0.3234,-41.909,-8.9892e-07,2.5325e-06,-0.00010749,0.14531,0.14432,0.09629
0.2200,3,0,0,0,0,0,-2.8296e-06,4.2025e-06,-0.00018235,0.0011305,0.0011149,0.00085439,-0.00019855,-0.00058192,-8.3287e-05,0.00059569,-0.00071315,0.00030264,-0.00015256,0.00010496,-0.0044343,0.021779,0.02143,0.013871,-0.0022793,-0.012759,-0.0010752,-0.0018951,-0.012029,-0.00068407,0.0037237,0.034658,0,4.4803,0.00022393,0.0023078,-2.8333e-05,4.4855,4.3291e-05,0.00034184,-3.4694e-05,-0.0056742,0.0019365,-0.058976,0.15,0.15,9.901,-0.0019302,-0.01241,-0.00072617,22.495,-0.32114,-41.915,-1.6683e-06,3.287e-06,-0.00014221,0.14422,0.14423,0.095493
0.2250,3,0,0,0,0,0,-3.5924e-06,4.7273e-06,-0.00020452,0.0011305,0.0011149,0.00085439,-0.00020994,-0.00064572,-8.8651e-05,0.0006,-0.00077153,0.00030606,-0.00018093,0.00011464,-0.0047292,0.021779,0.02143,0.013871,-0.0021827,-0.01217,-0.001108,-0.0018579,-0.011929,-0.0007172,0.0037237,0.034658,0,4.4803,0.00022393,0.0023078,-2.8333e-05,4.4847,7.0796e-05,0.00063683,-3.3989e-05,-0.0062951,0.0020473,-0.06071,0.15,0.15,9.8993,-0.0018337,-0.011821,-0.00075892,22.495,-0.32114,-41.915,-1.6683e-06,3.287e-06,-0.00014221,0.14422,0.14423,0.095493
0.2300,3,0,0,0,0,0,-4.4971e-06,5.3005e-06,-0.00022816,0.0011755,0.0011596,0.00083627,-0.00022085,-0.00070657,-9.4178e-05,0.0006051,-0.00082458,0.00030933,-0.0002124,0.00012488,-0.0050327,0.022182,0.021853,0.013291,-0.0020248,-0.011072,-0.0011401,-0.0017621,-0.011345,-0.00074975,0.0037237,0.034658,0,4.4803,0.00022029,0.0023055,-2.653e-05,4.484,9.4078e-05,0.00088654,-3.3391e-05,-0.0068873,0.0021535,-0.062178,0.15,0.15,9.8978,-0.0016757,-0.010723,-0.000791,22.495,-0.32114,-41.915,-2.8296e-06,4.2025e-06,-0.00018235,0.14304,0.14416,0.091026
0.2350,3,0,0,0,0,0,-5.5591e-06,5.9249e-06,-0.00025333,0.0011755,0.0011596,0.00083627,-0.00023097,-0.00076193,-9.9866e-05,0.00061121,-0.00086987,0.00031243,-0.00024684,0.00013565,-0.0053436,0.022182,0.021853,0.013291,-0.0018148,-0.0095431,-0.0011716,-0.0016107,-0.010303,-0.00078173,0.0037237,0.034658,0,4.4803,0.00022029,0.0023055,-2.653e-05,4.4834,0.00011401,0.0011047,-3.2615e-05,-0.007426,0.0022519,-0.063421,0.15,0.15,9.8966,-0.0014658,-0.009194,-0.00082252,22.495,-0.32114,-41.915,-2.8296e-06,4.2025e-06,-0.00018235,0.14304,0.14416,0.091026
0.2400,3,0,0,0,0,0,-6.7933e-06,6.6031e-06,-0.00028005,0.001217,0.0012016,0.00080851,-0.00024004,-0.00080965,-0.00010571,0.00061849,-0.00090585,0.00031532,-0.00028397,0.0001469,-0.0056607,0.022531,0.022235,0.012622,-0.0015604,-0.0076384,-0.0012024,-0.0014092,-0.0088421,-0.00081306,0.0037237,0.034658,0,4.4803,0.00021116,0.0022528,-2.4708e-05,4.4829,0.00013089,0.0012894,-3.1957e-05,-0.0078902,0.0023401,-0.064472,0.15,0.15,9.8955,-0.0012113,-0.0072893,-0.0008533,22.485,-0.31894,-41.92,-4.4971e-06,5.3005e-06,-0.00022816,0.14199,0.14407,0.087825
0.2450,3,0,0,0,0,0,-8.2131e-06,7.3377e-06,-0.00030835,0.001217,0.0012016,0.00080851,-0.00024784,-0.00084784,-0.00011172,0.00062718,-0.00093067,0.00031806,-0.00032342,0.00015861,-0.0059831,0.022531,0.022235,0.012622,-0.0012683,-0.0054152,-0.0012325,-0.0011636,-0.0070114,-0.00084375,0.0037237,0.034658,0,4.4803,0.00021116,0.0022528,-2.4708e-05,4.4825,0.00014461,0.0014454,-3.1124e-05,-0.0082616,0.002416,-0.065363,0.15,0.15,9.8946,-0.00091923,-0.0050661,-0.00088345,22.485,-0.31894,-41.92,-4.4971e-06,5.3005e-06,-0.00022816,0.14199,0.14407,0.087825
0.2500,3,0,0,0,0,0,-9.8302e-06,8.1307e-06,-0.00033826,0.0012552,0.0012409,0.00077095,-0.00025417,-0.00087492,-0.00011787,0.00063747,-0.00094327,0.00032065,-0.00036473,0.00017069,-0.0063099,0.02283,0.022578,0.011888,-0.00094554,-0.0029231,-0.0012619,-0.00088048,-0.0048598,-0.00087372,0.0037237,0.034658,0,4.4803,0.00019739,0.0021573,-2.2886e-05,4.4822,0.00015623,0.0015775,-3.0419e-05,-0.0085248,0.0024776,-0.066116,0.15,0.15,9.8939,-0.00059647,-0.002574,-0.00091282,22.485,-0.31894,-41.92,-6.7933e-06,6.6031e-06,-0.00028005,0.14122,0.14393,0.085531
0.2550,3,0,0,0,0,0,-1.1654e-05,8.9841e-06,-0.00036981,0.0012552,0.0012409,0.00077095,-0.0002589,-0.00088953,-0.00012418,0.00064945,-0.00094228,0.0003231,-0.00040735,0.00018307,-0.0066405,0.02283,0.022578,0.011888,-0.00059683,-0.00020331,-0.0012906,-0.00056539,-0.0024326,-0.00090301,0.0037237,0.034658,0,4.4803,0.00019739,0.0021573,-2.2886e-05,4.4819,0.00016466,0.0016811,-2.9542e-05,-0.0086666,0.0025236,-0.066754,0.15,0.15,9.8933,-0.00024776,0.00014576,-0.00094152,22.485,-0.31894,-41.92,-6.7933e-06,6.6031e-06,-0.00028005,0.14122,0.14393,0.085531
0.2600,3,0,0,0,0,0,-1.3691e-05,9.8995e-06,-0.00040302,0.0012898,0.0012776,0.0007236,-0.00026187,-0.00089055,-0.00013063,0.00066314,-0.00092705,0.00032534,-0.00045069,0.00019569,-0.0069743,0.023083,0.022886,0.011107,-0.00022928,0.0026952,-0.0013185,-0.00022473,0.00022337,-0.00093155,0.0037237,0.034658,0,4.4803,0.00018001,0.0020276,-2.1079e-05,4.4816,0.0001718,0.0017689,-2.88e-05,-0.008676,0.0025525,-0.067294,0.15,0.15,9.8927,0.00011979,0.0030443,-0.00096939,22.482,-0.31748,-41.921,-9.8302e-06,8.1307e-06,-0.00033826,0.14087,0.14375,0.083888
0.2650,3,0,0,0,0,0,-1.5944e-05,1.0878e-05,-0.00043789,0.0012898,0.0012776,0.0007236,-0.00026301,-0.00087708,-0.00013723,0.00067868,-0.00089665,0.00032745,-0.00049407,0.00020845,-0.0073107,0.023083,0.022886,0.011107,0.00015422,0.0057451,-0.0013456,0.00013685,0.0030704,-0.00095935,0.0037237,0.034658,0,4.4803,0.00018001,0.0020276,-2.1079e-05,4.4814,0.00017573,0.0018285,-2.7892e-05,-0.0085443,0.0025635,-0.067751,0.15,0.15,9.8923,0.00050329,0.0060941,-0.00099656,22.482,-0.31748,-41.921,-9.8302e-06,8.1307e-06,-0.00033826,0.14087,0.14375,0.083888
0.2700,3,0,0,0,0,0,-1.8414e-05,1.192e-05,-0.00047444,0.001321,0.0013117,0.00066658,-0.00026224,-0.00084835,-0.00014396,0.00069615,-0.00085071,0.00032942,-0.00053679,0.00022127,-0.0076495,0.023299,0.023159,0.010291,0.00054652,0.0088977,-0.0013719,0.00051346,0.0060657,-0.00098636,0.0037237,0.034658,0,4.4803,0.00015997,0.0018721,-1.9301e-05,4.4813,0.00017905,0.001879,-2.7123e-05,-0.0082642,0.0025559,-0.068137,0.15,0.15,9.8919,0.00089558,0.0092468,-0.0010229,22.482,-0.31748,-41.921,-1.3691e-05,9.8995e-06,-0.00040302,0.14102,0.1435,0.08271
0.2750,3,0,0,0,0,0,-2.1098e-05,1.3027e-05,-0.00051269,0.001321,0.0013117,0.00066658,-0.0002595,-0.00080387,-0.00015083,0.00071554,-0.00078874,0.00033125,-0.00057811,0.00023405,-0.0079902,0.023299,0.023159,0.010291,0.00094626,0.012137,-0.0013975,0.00090141,0.0091796,-0.0010126,0.0037237,0.034658,0,4.4803,0.00015997,0.0018721,-1.9301e-05,4.4811,0.0001792,0.0019018,-2.6196e-05,-0.0078305,0.0025291,-0.068464,0.15,0.15,9.8915,0.0012953,0.012486,-0.0010485,22.482,-0.31748,-41.921,-1.3691e-05,9.8995e-06,-0.00040302,0.14102,0.1435,0.08271
0.2800,3,0,0,0,0,0,-2.3989e-05,1.4197e-05,-0.00055264,0.0013488,0.0013435,0.00060009,-0.00025476,-0.00074318,-0.00015784,0.00073683,-0.00071054,0.00033292,-0.00061726,0.0002467,-0.0083325,0.023484,0.0234,0.0094496,0.0013464,0.015416,-0.0014222,0.0012954,0.012374,-0.0010381,0.0037237,0.034658,0,4.4803,0.00013816,0.001698,-1.7565e-05,4.481,0.00017932,0.0019211,-2.541e-05,-0.0072391,0.0024828,-0.068741,0.15,0.15,9.8913,0.0016954,0.015765,-0.0010732,22.488,-0.31715,-41.918,-1.8414e-05,1.192e-05,-0.00047444,0.14176,0.14317,0.081866
0.2850,3,0,0,0,0,0,-2.7075e-05,1.543e-05,-0.0005943,0.0013488,0.0013435,0.00060009,-0.00024802,-0.0006661,-0.00016497,0.00076002,-0.00061604,0.00033446,-0.00065346,0.00025911,-0.0086762,0.023484,0.0234,0.0094496,0.0017467,0.018729,-0.0014462,0.0016926,0.015625,-0.0010627,0.0037237,0.034658,0,4.4803,0.00013816,0.001698,-1.7565e-05,4.4809,0.00017635,0.0019136,-2.4472e-05,-0.0064881,0.0024171,-0.068975,0.15,0.15,9.891,0.0020958,0.019078,-0.0010972,22.488,-0.31715,-41.918,-1.8414e-05,1.192e-05,-0.00047444,0.14176,0.14317,0.081866
0.2900,3,0,0,0,0,0,-3.0343e-05,1.6726e-05,-0.00063768,0.0013733,0.0013729,0.00052433,-0.00023929,-0.00057246,-0.00017222,0.00078515,-0.00050514,0.00033587,-0.0006859,0.0002712,-0.0090211,0.023647,0.023611,0.0085912,0.0021405,0.022028,-0.0014693,0.0020883,0.0189,-0.0010866,0.0037237,0.034658,0,4.4803,0.00011531,0.0015115,-1.5879e-05,4.4808,0.00017384,0.0019072,-2.3678e-05,-0.0055758,0.0023318,-0.069173,0.15,0.15,9.8908,0.0024896,0.022377,-0.0011203,22.488,-0.31715,-41.918,-2.3989e-05,1.4197e-05,-0.00055264,0.14312,0.14277,0.081262
0.2950,3,0,0,0,0,0,-3.3772e-05,1.8082e-05,-0.00068279,0.0013733,0.0013729,0.00052433,-0.00022858,-0.00046232,-0.00017959,0.0008121,-0.00037814,0.00033717,-0.00071378,0.00028286,-0.0093669,0.023647,0.023611,0.0085912,0.0025287,0.025316,-0.0014917,0.0024804,0.022181,-0.0011096,0.0037237,0.034658,0,4.4803,0.00011531,0.0015115,-1.5879e-05,4.4807,0.00016836,0.0018751,-2.274e-05,-0.0045029,0.0022273,-0.069341,0.15,0.15,9.8907,0.0028778,0.025665,-0.0011426,22.488,-0.31715,-41.918,-2.3989e-05,1.4197e-05,-0.00055264,0.14312,0.14277,0.081262
0.3000,3,0,0,0,0,0,-3.7341e-05,1.9496e-05,-0.00072962,0.0013947,0.0014,0.00043956,-0.00021593,-0.00033574,-0.00018708,0.0008409,-0.000235,0.00033834,-0.00073629,0.00029399,-0.0097136,0.023796,0.023792,0.0077214,0.0029048,0.028549,-0.0015132,0.0028649,0.025439,-0.0011319,0.0040719,0.049329,0,4.4954,0.00022393,0.0029022,-1.4256e-05,4.4806,0.00016372,0.0018479,-2.1945e-05,-0.0032699,0.0021039,-0.069482,0.15,0.15,9.8905,0.0032538,0.028898,-0.0011641,22.505,-0.31807,-41.909,-3.0343e-05,1.6726e-05,-0.00063768,0.1451,0.1423,0.080829
0.3050,3,0,0,0,0,0,-4.1022e-05,2.0966e-05,-0.00077819,0.0013947,0.0014,0.00043956,-0.00020141,-0.000193,-0.00019468,0.00087138,-7.6346e-05,0.00033939,-0.00075264,0.00030451,-0.010061,0.023796,0.023792,0.0077214,0.0032704,0.031735,-0.001534,0.0032404,0.028661,-0.0011533,0.0040719,0.049329,0,4.4954,0.00022393,0.0029022,-1.4256e-05,4.4806,0.00015629,0.0017963,-2.1014e-05,-0.0018795,0.0019621,-0.069603,0.15,0.15,9.8904,0.0036195,0.032084,-0.0011849,22.505,-0.31807,-41.909,-3.0343e-05,1.6726e-05,-0.00063768,0.1451,0.1423,0.080829
0.3100,3,0,0,0,0,0,-4.4786e-05,2.2489e-05,-0.0008285,0.0014133,0.0014251,0.00034601,-0.00018505,-3.4327e-05,-0.00020238,0.0009036,9.7846e-05,0.00034034,-0.00076204,0.00031432,-0.010409,0.02394,0.023947,0.0068447,0.0036196,0.034832,-0.0015538,0.0036032,0.031823,-0.0011739,0.0040719,0.049329,0,4.4954,0.00020117,0.0027097,-1.2701e-05,4.4805,0.00015,0.0017526,-2.0226e-05,-0.00033399,0.0018025,-0.069704,0.15,0.15,9.8903,0.0039686,0.035181,-0.0012048,22.505,-0.31807,-41.909,-3.7341e-05,1.9496e-05,-0.00072962,0.14773,0.14175,0.080518
0.3150,3,0,0,0,0,0,-4.8596e-05,2.406e-05,-0.00088054,0.0014133,0.0014251,0.00034601,-0.00016695,0.00013983,-0.00021018,0.00093734,0.00028666,0.00034117,-0.00076371,0.00032333,-0.010758,0.02394,0.023947,0.0068447,0.0039547,0.037854,-0.001573,0.0039526,0.034917,-0.0011938,0.0040719,0.049329,0,4.4954,0.00020117,0.0027097,-1.2701e-05,4.4828,0.00016135,0.001929,-1.9309e-05,0.001363,0.0016267,-0.064731,0.15,0.15,9.8953,0.0043038,0.038203,-0.0012239,22.505,-0.31807,-41.909,-3.7341e-05,1.9496e-05,-0.00072962,0.14773,0.14175,0.080518
0.3200,3,0,0,0,0,0,-5.2414e-05,2.5677e-05,-0.00093433,0.0014294,0.0014481,0.00024439,-0.00014718,0.0003291,-0.00021808,0.0009729,0.00049223,0.00034193,-0.00075689,0.00033147,-0.011081,0.024086,0.024075,0.0060583,0.0043152,0.04118,-0.0015913,0.0043076,0.038123,-0.0012128,0.0040719,0.049329,0,4.4954,0.00017852,0.0025132,-1.1224e-05,4.4848,0.00017096,0.0020784,-1.8534e-05,0.0032089,0.0014342,-0.060522,0.15,0.15,9.8995,0.0046642,0.041529,-0.0012422,22.533,-0.32016,-41.894,-4.4786e-05,2.2489e-05,-0.0008285,0.15096,0.14114,0.080296
0.3250,3,0,0,0,0,0,-5.6199e-05,2.7334e-05,-0.00098974,0.0014294,0.0014481,0.00024439,-0.00012561,0.000535,-0.00022607,0.0010102,0.00071515,0.00034259,-0.00074085,0.00033864,-0.011384,0.024086,0.024075,0.0060583,0.0046971,0.044763,-0.0016089,0.0046757,0.041513,-0.0012311,0.0040719,0.049329,0,4.4954,0.00017852,0.0025132,-1.1224e-05,4.4864,0.0001756,0.0021753,-1.7638e-05,0.0052181,0.0012239,-0.05696,0.15,0.15,9.903,0.0050462,0.045112,-0.0012598,22.533,-0.32016,-41.894,-4.4786e-05,2.2489e-05,-0.0008285,0.15096,0.14114,0.080296
0.3300,3,0,0,0,0,0,-5.9903e-05,2.9027e-05,-0.0010467,0.0014434,0.0014692,0.00013567,-0.00010213,0.00075881,-0.00023414,0.0010495,0.00095701,0.00034315,-0.00071476,0.00034476,-0.011669,0.024244,0.024179,0.005338,0.0050895,0.048514,-0.0016257,0.0050558,0.045077,-0.0012486,0.0040719,0.049329,0,4.4954,0.00015412,0.0022925,-9.8304e-06,4.4878,0.00017952,0.0022574,-1.688e-05,0.0074032,0.00099462,-0.053945,0.15,0.15,9.9061,0.0054385,0.048863,-0.0012766,22.533,-0.32016,-41.894,-5.2414e-05,2.5677e-05,-0.00093433,0.15481,0.14046,0.089478
0.3350,3,0,0,0,0,0,-6.3477e-05,3.0751e-05,-0.001105,0.0014434,0.0014692,0.00013567,-7.6686e-05,0.0010014,-0.00024229,0.0010905,0.0012177,0.00034363,-0.00067774,0.00034973,-0.011938,0.024244,0.024179,0.005338,0.0054906,0.052406,-0.0016418,0.0054461,0.048801,-0.0012653,0.0040719,0.049329,0,4.4954,0.00015412,0.0022925,-9.8304e-06,4.489,0.00017937,0.0022967,-1.6012e-05,0.0097722,0.00074598,-0.051394,0.15,0.15,9.9086,0.0058397,0.052755,-0.0012927,22.533,-0.32016,-41.894,-5.2414e-05,2.5677e-05,-0.00093433,0.15481,0.14046,0.089478
0.3400,3,0,0,0,0,0,-6.6866e-05,3.25e-05,-0.0011647,0.0014557,0.0014884,2.0892e-05,-4.9241e-05,0.0012634,-0.00025052,0.0011337,0.0014984,0.00034408,-0.00062888,0.00035346,-0.012195,0.024421,0.02426,0.0047592,0.0058914,0.056365,-0.001657,0.0058417,0.052639,-0.0012813,0.0040719,0.049329,0,4.4954,0.00012806,0.0020481,-8.5294e-06,4.49,0.00017924,0.0023299,-1.5277e-05,0.012332,0.00047754,-0.049235,0.15,0.15,9.9108,0.0062405,0.056714,-0.001308,22.573,-0.32339,-41.873,-5.9903e-05,2.9027e-05,-0.0010467,0.15937,0.13971,0.096058
0.3450,3,0,0,0,0,0,-7.001e-05,3.4267e-05,-0.0012257,0.0014557,0.0014884,2.0892e-05,-1.9794e-05,0.0015452,-0.00025882,0.0011787,0.0017984,0.00034445,-0.00056722,0.00035585,-0.012442,0.024421,0.02426,0.0047592,0.006292,0.060382,-0.0016717,0.0062398,0.056564,-0.0012965,0.0040719,0.049329,0,4.4954,0.00012806,0.0020481,-8.5294e-06,4.4908,0.00017538,0.0023242,-1.4441e-05,0.015086,0.00018934,-0.04741,0.15,0.15,9.9126,0.0066411,0.060731,-0.0013226,22.573,-0.32339,-41.873,-5.9903e-05,2.9027e-05,-0.0010467,0.15937,0.13971,0.096058
0.3500,3,0,0,0,0,0,-7.2846e-05,3.6046e-05,-0.0012879,0.0014668,0.0015059,-9.8783e-05,1.1653e-05,0.0018471,-0.00026718,0.0012256,0.0021187,0.00034474,-0.0004918,0.0003568,-0.012679,0.024625,0.024319,0.0042823,0.006684,0.064389,-0.0016855,0.0066351,0.060528,-0.0013111,0.0040719,0.049329,0,4.4954,0.00010104,0.001787,-7.3222e-06,4.4915,0.00017212,0.0023193,-1.3733e-05,0.018036,-0.0001186,-0.045866,0.15,0.15,9.9142,0.0070331,0.064739,-0.0013365,22.573,-0.32339,-41.873,-6.6866e-05,3.25e-05,-0.0011647,0.16467,0.13888,0.10077
0.3550,3,0,0,0,0,0,-7.5305e-05,3.783e-05,-0.0013513,0.0014668,0.0015059,-9.8783e-05,4.5057e-05,0.0021691,-0.00027561,0.0012742,0.0024582,0.00034495,-0.00040162,0.0003562,-0.012908,0.024625,0.024319,0.0042823,0.0070688,0.068388,-0.0016987,0.0070254,0.06451,-0.0013249,0.0040719,0.049329,0,4.4954,0.00010104,0.001787,-7.3222e-06,4.4921,0.00016535,0.0022777,-1.2934e-05,0.021182,-0.00044584,-0.044562,0.15,0.15,9.9155,0.0074179,0.068737,-0.0013497,22.573,-0.32339,-41.873,-6.6866e-05,3.25e-05,-0.0011647,0.16467,0.13888,0.10077
0.3600,3,0,0,0,0,0,-7.7313e-05,3.9611e-05,-0.0014158,0.0014774,0.0015217,-0.00022261,8.0383e-05,0.002511,-0.00028409,0.0013248,0.0028178,0.00034519,-0.00029571,0.00035397,-0.013131,0.024865,0.024357,0.0038783,0.0074385,0.072315,-0.0017112,0.0074058,0.068464,-0.001338,0.0040719,0.049329,0,4.4954,7.3799e-05,0.0015167,-6.2152e-06,4.4926,0.00015963,0.0022424,-1.2258e-05,0.024524,-0.00079203,-0.04346,0.15,0.15,9.9166,0.0077876,0.072664,-0.0013622,22.625,-0.32788,-41.845,-7.2846e-05,3.6046e-05,-0.0012879,0.17074,0.13798,0.10415
0.3650,3,0,0,0,0,0,-7.8792e-05,4.1381e-05,-0.0014815,0.0014774,0.0015217,-0.00022261,0.00011755,0.0028726,-0.00029261,0.0013769,0.0031957,0.00034537,-0.00017309,0.00035001,-0.013348,0.024865,0.024357,0.0038783,0.0077955,0.076181,-0.0017231,0.007775,0.072376,-0.0013505,0.0040719,0.049329,0,4.4954,7.3799e-05,0.0015167,-6.2152e-06,4.4931,0.00015063,0.0021725,-1.15e-05,0.028058,-0.0011564,-0.04253,0.15,0.15,9.9175,0.0081446,0.07653,-0.0013741,22.625,-0.32788,-41.845,-7.2846e-05,3.6046e-05,-0.0012879,0.17074,0.13798,0.10415
0.3700,3,0,0,0,0,0,-7.9657e-05,4.3131e-05,-0.0015482,0.0014881,0.0015359,-0.00035012,0.00015651,0.0032535,-0.00030118,0.0014307,0.0035928,0.00034548,-3.2798e-05,0.00034423,-0.013561,0.025152,0.024374,0.003526,0.0081324,0.079927,-0.0017344,0.0081286,0.076207,-0.0013623,0.0040719,0.049329,0,4.4954,4.697e-05,0.0012435,-5.2071e-06,4.4934,0.00014302,0.0021133,-1.0859e-05,0.031781,-0.0015384,-0.041747,0.15,0.15,9.9183,0.0084815,0.080276,-0.0013853,22.625,-0.32788,-41.845,-7.7313e-05,3.9611e-05,-0.0014158,0.17757,0.13701,0.10657
0.3750,3,0,0,0,0,0,-7.9821e-05,4.4853e-05,-0.001616,0.0014881,0.0015359,-0.00035012,0.00019714,0.0036532,-0.00030979,0.0014859,0.0040071,0.00034553,0.00012611,0.00033654,-0.013769,0.025152,0.024374,0.003526,0.0084524,0.083571,-0.001745,0.008466,0.079948,-0.0013734,0.0040719,0.049329,0,4.4954,4.697e-05,0.0012435,-5.2071e-06,4.4937,0.00013239,0.0020217,-1.0146e-05,0.035687,-0.0019369,-0.041087,0.15,0.15,9.919,0.0088015,0.08392,-0.0013959,22.625,-0.32788,-41.845,-7.7313e-05,3.9611e-05,-0.0014158,0.17757,0.13701,0.10657
0.3800,3,0,0,0,0,0,-7.9191e-05,4.6535e-05,-0.0016849,0.0014995,0.0015485,-0.00048103,0.00023937,0.004071,-0.00031844,0.0015428,0.0044395,0.00034565,0.00030454,0.00032686,-0.013975,0.025493,0.024372,0.0032099,0.0087487,0.087056,-0.001755,0.0087836,0.083564,-0.001384,0.0040719,0.049329,0,4.4954,2.1082e-05,0.00097294,-4.3029e-06,4.494,0.0001234,0.0019442,-9.5424e-06,0.039771,-0.0023512,-0.040533,0.15,0.15,9.9195,0.0090978,0.087405,-0.001406,22.691,-0.33352,-41.81,-7.9657e-05,4.3131e-05,-0.0015482,0.18515,0.13597,0.10831
0.3850,3,0,0,0,0,0,-7.7668e-05,4.817e-05,-0.0017547,0.0014995,0.0015485,-0.00048103,0.00028308,0.0045063,-0.00032711,0.0016008,0.0048874,0.00034571,0.0005034,0.0003151,-0.014177,0.025493,0.024372,0.0032099,0.009025,0.090408,-0.0017645,0.0090812,0.087052,-0.001394,0.0040719,0.049329,0,4.4954,2.1082e-05,0.00097294,-4.3029e-06,4.4942,0.00011167,0.0018366,-8.8769e-06,0.044026,-0.0027801,-0.040069,0.15,0.15,9.92,0.0093741,0.090757,-0.0014154,22.691,-0.33352,-41.81,-7.9657e-05,4.3131e-05,-0.0015482,0.18515,0.13597,0.10831
