time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
6.3800,-3,-3,-3,6.0218e-13,1.6742e-13,7.9936e-15,6.3149e-13,1.0347e-13,7.5495e-15,-4.0574e-13,-3.7224e-13,-5.7307e-15,0,0,0,-2.3011e-13,2.0583e-12,1.7451e-14,2.6441e-13,1.3272e-12,1.4211e-14,2.203e-13,-7.5059e-13,-2.0502e-16,2.0485e-13,-7.5139e-13,-2.0336e-16,1.7678e-13,-1.4221e-13,0,1.8652e-14,4.0578e-15,3.3289e-16,1.0158e-17,1.5987e-14,6.245e-15,5.2736e-16,6.9389e-18,-3.6544e-12,4.0029e-12,4.4409e-14,0,0,3.1974e-14,2.203e-13,-7.5059e-13,-2.0502e-16,-1.5735e-11,1.7044e-11,-8.292e-12,6.0441e-13,1.4699e-13,7.9936e-15,-4.5457e-14,-1.3531e-16,3.5555e-14
6.3850,-3,-3,-3,6.0085e-13,1.7764e-13,7.9936e-15,6.3149e-13,1.0347e-13,7.5495e-15,-4.0464e-13,-3.7599e-13,-5.7849e-15,0,0,0,-2.4838e-13,2.0783e-12,1.7673e-14,2.6441e-13,1.3272e-12,1.4211e-14,2.3424e-13,-7.4968e-13,-2.0302e-16,2.1911e-13,-7.5056e-13,-2.0319e-16,1.7678e-13,-1.4221e-13,0,1.8652e-14,4.0578e-15,3.3289e-16,1.0158e-17,1.6875e-14,5.9952e-15,3.6082e-16,3.4694e-18,-3.6913e-12,3.9921e-12,4.7962e-14,-2.7756e-17,2.7756e-17,3.5527e-14,2.3424e-13,-7.4968e-13,-2.0302e-16,-1.5735e-11,1.7044e-11,-8.292e-12,6.0441e-13,1.4699e-13,7.9936e-15,-4.5457e-14,-1.3531e-16,3.5555e-14
6.3900,-3,-3,-3,5.9952e-13,1.8785e-13,7.9936e-15,6.2972e-13,1.2434e-13,7.5495e-15,-4.0346e-13,-3.7974e-13,-5.8391e-15,0,0,0,-2.6684e-13,2.0983e-12,1.7916e-14,2.3963e-13,1.3666e-12,1.5335e-14,2.4762e-13,-7.4906e-13,-2.0426e-16,2.3294e-13,-7.4983e-13,-2.0371e-16,1.7678e-13,-1.4221e-13,0,1.8652e-14,3.429e-15,2.5685e-16,1.0176e-17,1.7764e-14,5.7732e-15,4.1633e-16,1.0408e-17,-3.7282e-12,3.9806e-12,4.7962e-14,5.5511e-17,0,4.0856e-14,2.4762e-13,-7.4906e-13,-2.0426e-16,-1.5735e-11,1.7044e-11,-8.292e-12,6.0218e-13,1.6742e-13,7.9936e-15,-4.536e-14,-1.8735e-16,3.1974e-14
6.3950,-3,-3,-3,5.9819e-13,1.9806e-13,7.9936e-15,6.2972e-13,1.2434e-13,7.5495e-15,-4.0223e-13,-3.8348e-13,-5.8929e-15,0,0,0,-2.8548e-13,2.1182e-12,1.8152e-14,2.3963e-13,1.3666e-12,1.5335e-14,2.6051e-13,-7.4834e-13,-1.9901e-16,2.4632e-13,-7.4911e-13,-2.0143e-16,1.7678e-13,-1.4221e-13,0,1.8652e-14,3.429e-15,2.5685e-16,1.0176e-17,1.7764e-14,5.4678e-15,4.1633e-16,6.9389e-18,-3.7651e-12,3.9685e-12,4.7962e-14,-5.5511e-17,0,4.0856e-14,2.6051e-13,-7.4834e-13,-1.9901e-16,-1.5735e-11,1.7044e-11,-8.292e-12,6.0218e-13,1.6742e-13,7.9936e-15,-4.536e-14,-1.8735e-16,3.1974e-14
6.4000,-3,-3,-3,5.9641e-13,2.0872e-13,7.9936e-15,6.2794e-13,1.4477e-13,7.5495e-15,-4.0092e-13,-3.8723e-13,-5.9462e-15,0,0,0,-3.0431e-13,2.138e-12,1.8395e-14,2.1405e-13,1.4057e-12,1.6195e-14,2.7271e-13,-7.4763e-13,-1.9711e-16,2.5912e-13,-7.4839e-13,-1.9934e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,1.0115e-14,2.6254e-15,9.9586e-18,1.8652e-14,5.1903e-15,3.8858e-16,6.9389e-18,-3.8019e-12,3.9557e-12,4.9738e-14,0,-2.7756e-17,4.0856e-14,2.7271e-13,-7.4763e-13,-1.9711e-16,-1.6371e-11,1.6841e-11,-8.6331e-12,5.9952e-13,1.8785e-13,7.9936e-15,-4.5249e-14,-1.8735e-16,4.0856e-14
6.4050,-3,-3,-3,5.9508e-13,2.1938e-13,7.9936e-15,6.2794e-13,1.4477e-13,7.5495e-15,-3.9956e-13,-3.9097e-13,-5.9995e-15,0,0,0,-3.2332e-13,2.1578e-12,1.8645e-14,2.1405e-13,1.4057e-12,1.6195e-14,2.8429e-13,-7.4696e-13,-1.9521e-16,2.7133e-13,-7.4769e-13,-1.9734e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,1.0115e-14,2.6254e-15,9.9586e-18,1.8652e-14,4.9405e-15,3.8858e-16,6.9389e-18,-3.8387e-12,3.9424e-12,4.7962e-14,0,0,3.908e-14,2.8429e-13,-7.4696e-13,-1.9521e-16,-1.6371e-11,1.6841e-11,-8.6331e-12,5.9952e-13,1.8785e-13,7.9936e-15,-4.5249e-14,-1.8735e-16,4.0856e-14
6.4100,-3,-3,-3,5.9375e-13,2.3004e-13,7.9936e-15,6.2528e-13,1.6565e-13,7.9936e-15,-3.9813e-13,-3.947e-13,-6.052e-15,0,0,0,-3.4252e-13,2.1775e-12,1.8888e-14,1.8795e-13,1.4452e-12,1.7375e-14,2.9532e-13,-7.4629e-13,-1.9337e-16,2.8297e-13,-7.4701e-13,-1.9542e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,9.5996e-15,2.5592e-15,9.7621e-18,1.7764e-14,4.7184e-15,3.8858e-16,0,-3.8754e-12,3.9284e-12,4.4409e-14,2.7756e-17,-5.5511e-17,3.7303e-14,2.9532e-13,-7.4629e-13,-1.9337e-16,-1.6371e-11,1.6841e-11,-8.6331e-12,5.9641e-13,2.0872e-13,7.9936e-15,-4.5214e-14,-2.7409e-16,4.0856e-14
6.4150,-3,-3,-3,5.9197e-13,2.407e-13,7.9936e-15,6.2528e-13,1.6565e-13,7.9936e-15,-3.9666e-13,-3.9843e-13,-6.1045e-15,0,0,0,-3.619e-13,2.1971e-12,1.911e-14,1.8795e-13,1.4452e-12,1.7375e-14,3.0585e-13,-7.4562e-13,-1.9803e-16,2.9407e-13,-7.4634e-13,-1.9669e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,9.5996e-15,2.5592e-15,9.7621e-18,1.5099e-14,5.5234e-15,7.7716e-16,6.9389e-18,-3.9116e-12,3.9135e-12,3.908e-14,-5.5511e-17,-2.7756e-17,3.1974e-14,3.0585e-13,-7.4562e-13,-1.9803e-16,-1.6371e-11,1.6841e-11,-8.6331e-12,5.9641e-13,2.0872e-13,7.9936e-15,-4.5214e-14,-2.7409e-16,4.0856e-14
6.4200,-3,-3,-3,5.9019e-13,2.518e-13,7.9936e-15,6.2261e-13,1.8785e-13,7.9936e-15,-3.9513e-13,-4.0216e-13,-6.1565e-15,0,0,0,-3.8146e-13,2.2167e-12,1.9304e-14,1.6176e-13,1.4848e-12,1.7708e-14,3.1818e-13,-7.4428e-13,-1.9619e-16,3.0577e-13,-7.4534e-13,-1.9645e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,9.1089e-15,2.4852e-15,9.8137e-18,1.2434e-14,6.1895e-15,1.0825e-15,1.3878e-17,-3.9477e-12,3.8981e-12,3.3751e-14,0,0,2.6645e-14,3.1818e-13,-7.4428e-13,-1.9619e-16,-1.7003e-11,1.6597e-11,-8.9599e-12,5.9375e-13,2.3004e-13,7.9936e-15,-4.5138e-14,-3.4001e-16,3.7303e-14
6.4250,-3,-3,-3,5.8797e-13,2.629e-13,7.9936e-15,6.2261e-13,1.8785e-13,7.9936e-15,-3.9354e-13,-4.0589e-13,-6.2086e-15,0,0,0,-4.012e-13,2.2362e-12,1.9471e-14,1.6176e-13,1.4848e-12,1.7708e-14,3.3199e-13,-7.4241e-13,-1.8778e-16,3.1849e-13,-7.4392e-13,-1.9225e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,9.1089e-15,2.4852e-15,9.8137e-18,1.0658e-14,6.7168e-15,1.1935e-15,1.0408e-17,-3.984e-12,3.8822e-12,3.0198e-14,0,-2.7756e-17,2.1316e-14,3.3199e-13,-7.4241e-13,-1.8778e-16,-1.7003e-11,1.6597e-11,-8.9599e-12,5.9375e-13,2.3004e-13,7.9936e-15,-4.5138e-14,-3.4001e-16,3.7303e-14
6.4300,-3,-3,-3,5.862e-13,2.74e-13,8.4377e-15,6.1906e-13,2.1005e-13,8.4377e-15,-3.9187e-13,-4.096e-13,-6.2602e-15,0,0,0,-4.2112e-13,2.2556e-12,1.9623e-14,1.3549e-13,1.5229e-12,1.7986e-14,3.4698e-13,-7.4036e-13,-1.8274e-16,3.3231e-13,-7.4219e-13,-1.8764e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,8.5314e-15,2.373e-15,9.3733e-18,7.9936e-15,7.1609e-15,1.36e-15,1.3878e-17,-4.0201e-12,3.8657e-12,2.3093e-14,2.7756e-17,0,1.5987e-14,3.4698e-13,-7.4036e-13,-1.8274e-16,-1.7003e-11,1.6597e-11,-8.9599e-12,5.9019e-13,2.518e-13,7.9936e-15,-4.5068e-14,-3.0184e-16,2.6645e-14
6.4350,-3,-3,-3,5.8398e-13,2.8511e-13,8.4377e-15,6.1906e-13,2.1005e-13,8.4377e-15,-3.9014e-13,-4.133e-13,-6.3114e-15,0,0,0,-4.4122e-13,2.2749e-12,1.9734e-14,1.3549e-13,1.5229e-12,1.7986e-14,3.6297e-13,-7.3801e-13,-1.7445e-16,3.4719e-13,-7.4016e-13,-1.8124e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,8.5314e-15,2.373e-15,9.3733e-18,6.2172e-15,7.4385e-15,1.6653e-15,1.0408e-17,-4.0562e-12,3.8484e-12,1.954e-14,0,0,1.2434e-14,3.6297e-13,-7.3801e-13,-1.7445e-16,-1.7003e-11,1.6597e-11,-8.9599e-12,5.9019e-13,2.518e-13,7.9936e-15,-4.5068e-14,-3.0184e-16,2.6645e-14
6.4400,-3,-3,-3,5.8176e-13,2.9621e-13,8.4377e-15,6.164e-13,2.3181e-13,8.4377e-15,-3.8832e-13,-4.1699e-13,-6.3621e-15,0,0,0,-4.6151e-13,2.2942e-12,1.9831e-14,1.0847e-13,1.5609e-12,1.7805e-14,3.7957e-13,-7.3514e-13,-1.6952e-16,3.629e-13,-7.3772e-13,-1.7555e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,7.8603e-15,2.2264e-15,8.7702e-18,5.3291e-15,7.7438e-15,1.7486e-15,1.3878e-17,-4.0923e-12,3.8304e-12,1.7764e-14,-2.7756e-17,0,1.2434e-14,3.7957e-13,-7.3514e-13,-1.6952e-16,-1.7629e-11,1.631e-11,-9.301e-12,5.862e-13,2.74e-13,8.4377e-15,-4.4874e-14,-3.1572e-16,1.6015e-14
6.4450,-3,-3,-3,5.7954e-13,3.0775e-13,8.4377e-15,6.164e-13,2.3181e-13,8.4377e-15,-3.8642e-13,-4.2067e-13,-6.4124e-15,0,0,0,-4.8197e-13,2.3133e-12,1.9922e-14,1.0847e-13,1.5609e-12,1.7805e-14,3.9685e-13,-7.3213e-13,-1.6133e-16,3.7937e-13,-7.3501e-13,-1.6865e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,7.8603e-15,2.2264e-15,8.7702e-18,4.4409e-15,7.9103e-15,1.9429e-15,1.0408e-17,-4.1283e-12,3.8117e-12,1.2434e-14,-5.5511e-17,-2.7756e-17,7.1054e-15,3.9685e-13,-7.3213e-13,-1.6133e-16,-1.7629e-11,1.631e-11,-9.301e-12,5.862e-13,2.74e-13,8.4377e-15,-4.4874e-14,-3.1572e-16,1.6015e-14
6.4500,-3,-3,-3,5.7687e-13,3.193e-13,8.4377e-15,6.1284e-13,2.5402e-13,8.8818e-15,-3.8444e-13,-4.2433e-13,-6.4623e-15,0,0,0,-5.0261e-13,2.3324e-12,1.9984e-14,8.1032e-14,1.5991e-12,1.8319e-14,4.1451e-13,-7.2878e-13,-1.565e-16,3.9642e-13,-7.3199e-13,-1.6276e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,7.1211e-15,2.0467e-15,8.1307e-18,3.5527e-15,8.0214e-15,2.0817e-15,1.0408e-17,-4.1641e-12,3.7921e-12,1.0658e-14,0,-2.7756e-17,5.3291e-15,4.1451e-13,-7.2878e-13,-1.565e-16,-1.7629e-11,1.631e-11,-9.301e-12,5.8176e-13,2.9621e-13,8.4377e-15,-4.4652e-14,-3.5041e-16,1.2407e-14
6.4550,-3,-3,-3,5.7421e-13,3.3129e-13,8.4377e-15,6.1284e-13,2.5402e-13,8.8818e-15,-3.8236e-13,-4.2797e-13,-6.5117e-15,0,0,0,-5.2343e-13,2.3513e-12,2.004e-14,8.1032e-14,1.5991e-12,1.8319e-14,4.3241e-13,-7.2519e-13,-1.5173e-16,4.1388e-13,-7.2869e-13,-1.5741e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,7.1211e-15,2.0467e-15,8.1307e-18,3.5527e-15,7.9381e-15,1.9984e-15,1.0408e-17,-4.1998e-12,3.7717e-12,1.0658e-14,-2.7756e-17,-2.7756e-17,7.1054e-15,4.3241e-13,-7.2519e-13,-1.5173e-16,-1.7629e-11,1.631e-11,-9.301e-12,5.8176e-13,2.9621e-13,8.4377e-15,-4.4652e-14,-3.5041e-16,1.2407e-14
6.4600,-3,-3,-3,5.7199e-13,3.4284e-13,8.8818e-15,6.0929e-13,2.7622e-13,9.3259e-15,-3.802e-13,-4.316e-13,-6.5607e-15,0,0,0,-5.4443e-13,2.3702e-12,2.0095e-14,5.2916e-14,1.6373e-12,1.8208e-14,4.5013e-13,-7.2175e-13,-1.4696e-16,4.3147e-13,-7.2532e-13,-1.5235e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,6.3466e-15,1.8428e-15,7.6106e-18,1.7764e-15,7.9936e-15,2.0262e-15,3.4694e-18,-4.2354e-12,3.7504e-12,7.1054e-15,0,0,5.3291e-15,4.5013e-13,-7.2175e-13,-1.4696e-16,-1.8247e-11,1.5968e-11,-9.6065e-12,5.7687e-13,3.193e-13,8.4377e-15,-4.4326e-14,-4.0593e-16,5.3291e-15
6.4650,-3,-3,-3,5.6888e-13,3.5438e-13,8.8818e-15,6.0929e-13,2.7622e-13,9.3259e-15,-3.7795e-13,-4.3521e-13,-6.6093e-15,0,0,0,-5.656e-13,2.3889e-12,2.013e-14,5.2916e-14,1.6373e-12,1.8208e-14,4.6797e-13,-7.1825e-13,-1.4881e-16,4.4918e-13,-7.2189e-13,-1.5063e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,6.3466e-15,1.8428e-15,7.6106e-18,8.8818e-16,7.8548e-15,2.0539e-15,3.4694e-18,-4.2708e-12,3.7283e-12,7.1054e-15,5.5511e-17,5.5511e-17,5.3291e-15,4.6797e-13,-7.1825e-13,-1.4881e-16,-1.8247e-11,1.5968e-11,-9.6065e-12,5.7687e-13,3.193e-13,8.4377e-15,-4.4326e-14,-4.0593e-16,5.3291e-15
6.4700,-3,-3,-3,5.6621e-13,3.6637e-13,9.3259e-15,6.0485e-13,2.9932e-13,9.3259e-15,-3.7561e-13,-4.388e-13,-6.6579e-15,0,0,0,-5.8696e-13,2.4076e-12,2.0164e-14,2.3065e-14,1.6767e-12,1.7888e-14,4.855e-13,-7.1471e-13,-1.507e-16,4.668e-13,-7.1841e-13,-1.5067e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,5.5655e-15,1.6326e-15,7.5276e-18,8.8818e-16,7.7716e-15,2.0539e-15,-3.4694e-18,-4.3061e-12,3.7053e-12,5.3291e-15,2.7756e-17,0,1.7764e-15,4.855e-13,-7.1471e-13,-1.507e-16,-1.8247e-11,1.5968e-11,-9.6065e-12,5.7199e-13,3.4284e-13,8.8818e-15,-4.4006e-14,-4.198e-16,5.3291e-15
6.4750,-3,-3,-3,5.6311e-13,3.7836e-13,9.3259e-15,6.0485e-13,2.9932e-13,9.3259e-15,-3.7318e-13,-4.4237e-13,-6.7056e-15,0,0,0,-6.0849e-13,2.4261e-12,2.0192e-14,2.3065e-14,1.6767e-12,1.7888e-14,5.0285e-13,-7.1117e-13,-1.5922e-16,4.8429e-13,-7.149e-13,-1.5482e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,5.5655e-15,1.6326e-15,7.5276e-18,0,7.5218e-15,2.0262e-15,-3.4694e-18,-4.3412e-12,3.6814e-12,1.7764e-15,-2.7756e-17,-2.7756e-17,1.7764e-15,5.0285e-13,-7.1117e-13,-1.5922e-16,-1.8247e-11,1.5968e-11,-9.6065e-12,5.7199e-13,3.4284e-13,8.8818e-15,-4.4006e-14,-4.198e-16,5.3291e-15
6.4800,-3,-3,-3,5.6e-13,3.908e-13,9.77e-15,5.9996e-13,3.2196e-13,9.77e-15,-3.7067e-13,-4.4593e-13,-6.7528e-15,0,0,0,-6.302e-13,2.4445e-12,2.0199e-14,-7.0152e-15,1.7155e-12,1.7181e-14,5.1963e-13,-7.0768e-13,-1.6778e-16,5.0144e-13,-7.114e-13,-1.6111e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,4.8005e-15,1.4197e-15,8.0485e-18,-8.8818e-16,7.3552e-15,2.0262e-15,0,-4.3761e-12,3.6568e-12,-1.7764e-15,-2.7756e-17,0,-3.5527e-15,5.1963e-13,-7.0768e-13,-1.6778e-16,-1.8851e-11,1.5566e-11,-9.9192e-12,5.6621e-13,3.6637e-13,9.3259e-15,-4.3611e-14,-4.3021e-16,1.8041e-15
6.4850,-3,-3,-3,5.5689e-13,4.0279e-13,9.77e-15,5.9996e-13,3.2196e-13,9.77e-15,-3.6807e-13,-4.4947e-13,-6.8001e-15,0,0,0,-6.5208e-13,2.4628e-12,2.0192e-14,-7.0152e-15,1.7155e-12,1.7181e-14,5.3605e-13,-7.0419e-13,-1.7309e-16,5.1823e-13,-7.079e-13,-1.6692e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,4.8005e-15,1.4197e-15,8.0485e-18,-8.8818e-16,7.0499e-15,1.9151e-15,0,-4.4109e-12,3.6313e-12,-1.7764e-15,2.7756e-17,2.7756e-17,-1.7764e-15,5.3605e-13,-7.0419e-13,-1.7309e-16,-1.8851e-11,1.5566e-11,-9.9192e-12,5.6621e-13,3.6637e-13,9.3259e-15,-4.3611e-14,-4.3021e-16,1.8041e-15
6.4900,-3,-3,-3,5.5334e-13,4.1522e-13,9.77e-15,5.9552e-13,3.4639e-13,9.77e-15,-3.6538e-13,-4.5299e-13,-6.8465e-15,0,0,0,-6.7413e-13,2.481e-12,2.0185e-14,-3.7935e-14,1.756e-12,1.6917e-14,5.5179e-13,-7.0089e-13,-1.7846e-16,5.3451e-13,-7.045e-13,-1.7252e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,4.0718e-15,1.2099e-15,8.6186e-18,-8.8818e-16,6.8279e-15,1.8596e-15,0,-4.4455e-12,3.605e-12,0,0,5.5511e-17,1.7764e-15,5.5179e-13,-7.0089e-13,-1.7846e-16,-1.8851e-11,1.5566e-11,-9.9192e-12,5.6e-13,3.908e-13,9.77e-15,-4.3285e-14,-4.4409e-16,-3.5527e-15
6.4950,-3,-3,-3,5.4978e-13,4.2766e-13,9.77e-15,5.9552e-13,3.4639e-13,9.77e-15,-3.6262e-13,-4.565e-13,-6.8929e-15,0,0,0,-6.9636e-13,2.499e-12,2.0185e-14,-3.7935e-14,1.756e-12,1.6917e-14,5.6703e-13,-6.9768e-13,-1.8388e-16,5.5029e-13,-7.0119e-13,-1.7803e-16,2.6274e-13,-1.0426e-13,0,-2.6645e-15,4.0718e-15,1.2099e-15,8.6186e-18,-8.8818e-16,6.4948e-15,1.8041e-15,0,-4.48e-12,3.5779e-12,-1.7764e-15,-2.7756e-17,-2.7756e-17,-1.7764e-15,5.6703e-13,-6.9768e-13,-1.8388e-16,-1.8851e-11,1.5566e-11,-9.9192e-12,5.6e-13,3.908e-13,9.77e-15,-4.3285e-14,-4.4409e-16,-3.5527e-15
6.5000,-3,-3,-3,5.4623e-13,4.4009e-13,9.77e-15,5.9019e-13,3.7081e-13,9.3259e-15,-3.5979e-13,-4.5999e-13,-6.9389e-15,0,0,0,-7.1876e-13,2.5169e-12,2.0171e-14,-7.1339e-14,1.7966e-12,1.6626e-14,5.8152e-13,-6.9457e-13,-1.893e-16,5.6544e-13,-6.9798e-13,-1.835e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.1984e-14,4.8519e-15,9.1666e-18,-1.7764e-15,6.3005e-15,1.8041e-15,-3.4694e-18,-4.5143e-12,3.55e-12,-7.1054e-15,-5.5511e-17,-5.5511e-17,-5.3291e-15,5.8152e-13,-6.9457e-13,-1.893e-16,-1.944e-11,1.5109e-11,-1.0232e-11,5.5334e-13,4.1522e-13,9.77e-15,-4.291e-14,-4.3715e-16,1.7486e-15
6.5050,-3,-3,-3,5.4268e-13,4.5253e-13,9.77e-15,5.9019e-13,3.7081e-13,9.3259e-15,-3.5688e-13,-4.6346e-13,-6.9844e-15,0,0,0,-7.4133e-13,2.5346e-12,2.0137e-14,-7.1339e-14,1.7966e-12,1.6626e-14,5.9558e-13,-6.9146e-13,-1.9803e-16,5.8006e-13,-6.9482e-13,-1.9055e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.1984e-14,4.8519e-15,9.1666e-18,-2.6645e-15,5.9397e-15,1.6376e-15,0,-4.5485e-12,3.5216e-12,-5.3291e-15,0,5.5511e-17,-3.5527e-15,5.9558e-13,-6.9146e-13,-1.9803e-16,-1.944e-11,1.5109e-11,-1.0232e-11,5.5334e-13,4.1522e-13,9.77e-15,-4.291e-14,-4.3715e-16,1.7486e-15
6.5100,-3,-3,-3,5.3912e-13,4.6541e-13,9.77e-15,5.8398e-13,3.9613e-13,9.77e-15,-3.539e-13,-4.6692e-13,-7.0295e-15,0,0,0,-7.6407e-13,2.5522e-12,2.0109e-14,-1.0552e-13,1.837e-12,1.6945e-14,6.0884e-13,-6.8864e-13,-2.0345e-16,5.9403e-13,-6.9182e-13,-1.9681e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.1378e-14,4.6694e-15,9.8324e-18,-2.6645e-15,5.6621e-15,1.6376e-15,0,-4.5826e-12,3.4924e-12,-8.8818e-15,-2.7756e-17,0,-7.1054e-15,6.0884e-13,-6.8864e-13,-2.0345e-16,-1.944e-11,1.5109e-11,-1.0232e-11,5.4623e-13,4.4009e-13,9.77e-15,-4.2563e-14,-5.8981e-16,-5.3291e-15
6.5150,-3,-3,-3,5.3557e-13,4.7784e-13,9.77e-15,5.8398e-13,3.9613e-13,9.77e-15,-3.5086e-13,-4.7036e-13,-7.0742e-15,0,0,0,-7.8698e-13,2.5697e-12,2.0067e-14,-1.0552e-13,1.837e-12,1.6945e-14,6.2148e-13,-6.8582e-13,-2.0893e-16,6.0734e-13,-6.8891e-13,-2.0269e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.1378e-14,4.6694e-15,9.8324e-18,-4.4409e-15,6.5781e-15,2.0817e-15,6.9389e-18,-4.6158e-12,3.4621e-12,-1.2434e-14,2.7756e-17,-2.7756e-17,-1.2434e-14,6.2148e-13,-6.8582e-13,-2.0893e-16,-1.944e-11,1.5109e-11,-1.0232e-11,5.4623e-13,4.4009e-13,9.77e-15,-4.2563e-14,-5.8981e-16,-5.3291e-15
6.5200,-3,-3,-3,5.3202e-13,4.9072e-13,9.77e-15,5.7687e-13,4.2055e-13,1.0214e-14,-3.4775e-13,-4.7379e-13,-7.1184e-15,0,0,0,-8.1006e-13,2.587e-12,2.0005e-14,-1.4018e-13,1.8776e-12,1.6501e-14,6.3616e-13,-6.8223e-13,-2.0784e-16,6.2133e-13,-6.8567e-13,-2.0519e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.0801e-14,4.487e-15,1.0251e-17,-4.4409e-15,7.4385e-15,2.5813e-15,3.4694e-18,-4.6491e-12,3.4312e-12,-1.4211e-14,-2.7756e-17,2.7756e-17,-1.0658e-14,6.3616e-13,-6.8223e-13,-2.0784e-16,-2.003e-11,1.4602e-11,-1.0537e-11,5.3912e-13,4.6541e-13,9.77e-15,-4.2202e-14,-5.6725e-16,-7.1054e-15
6.5250,-3,-3,-3,5.2802e-13,5.036e-13,9.77e-15,5.7687e-13,4.2055e-13,1.0214e-14,-3.4457e-13,-4.772e-13,-7.1622e-15,0,0,0,-8.3331e-13,2.6042e-12,1.9935e-14,-1.4018e-13,1.8776e-12,1.6501e-14,6.5276e-13,-6.7778e-13,-2.1001e-16,6.3658e-13,-6.8184e-13,-2.0753e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.0801e-14,4.487e-15,1.0251e-17,-5.3291e-15,7.9936e-15,2.8588e-15,3.4694e-18,-4.6822e-12,3.3997e-12,-1.2434e-14,0,2.7756e-17,-7.1054e-15,6.5276e-13,-6.7778e-13,-2.1001e-16,-2.003e-11,1.4602e-11,-1.0537e-11,5.3912e-13,4.6541e-13,9.77e-15,-4.2202e-14,-5.6725e-16,-7.1054e-15
6.5300,-3,-3,-3,5.2403e-13,5.1648e-13,9.77e-15,5.6977e-13,4.4542e-13,1.0658e-14,-3.413e-13,-4.8059e-13,-7.2056e-15,0,0,0,-8.5672e-13,2.6212e-12,1.9873e-14,-1.7472e-13,1.9184e-12,1.5946e-14,6.7061e-13,-6.7285e-13,-2.1229e-16,6.5309e-13,-6.7748e-13,-2.0984e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.0121e-14,4.2516e-15,1.0483e-17,-6.2172e-15,8.521e-15,3.0809e-15,6.9389e-18,-4.7152e-12,3.3675e-12,-1.7764e-14,0,2.7756e-17,-1.5987e-14,6.7061e-13,-6.7285e-13,-2.1229e-16,-2.003e-11,1.4602e-11,-1.0537e-11,5.3202e-13,4.9072e-13,9.77e-15,-4.1821e-14,-5.7593e-16,-1.0658e-14
6.5350,-3,-3,-3,5.2003e-13,5.298e-13,9.77e-15,5.6977e-13,4.4542e-13,1.0658e-14,-3.3795e-13,-4.8395e-13,-7.2485e-15,0,0,0,-8.803e-13,2.638e-12,1.9783e-14,-1.7472e-13,1.9184e-12,1.5946e-14,6.8962e-13,-6.6754e-13,-2.1131e-16,6.7081e-13,-6.7266e-13,-2.1055e-16,3.5019e-13,-5.031e-14,0,-9.77e-15,1.0121e-14,4.2516e-15,1.0483e-17,-7.1054e-15,8.9373e-15,3.3307e-15,1.0408e-17,-4.748e-12,3.3344e-12,-1.7764e-14,2.7756e-17,0,-1.2434e-14,6.8962e-13,-6.6754e-13,-2.1131e-16,-2.003e-11,1.4602e-11,-1.0537e-11,5.3202e-13,4.9072e-13,9.77e-15,-4.1821e-14,-5.7593e-16,-1.0658e-14
