time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi
8.9700,3.000000,0.000000,0.000000,2.989309,-0.003050,0.000996,2.991020,-0.001966,0.002846,0.001726,-0.001262,-0.004881,0.000800,0.003317,0.000064,-0.003667,-0.001570,0.000755,0.025472,0.024854,0.032496,0.009124,0.010385,-0.001045,0.005075,0.008681,-0.010471,-0.000033,0.005834,0.000000,4.499867,-0.000182,0.000171,0.000733,4.501240,-0.000242,0.000331,-0.000154
8.9750,3.000000,0.000000,0.000000,2.989291,-0.003058,0.001000,2.991020,-0.001966,0.002846,0.001772,-0.001210,-0.004886,0.000861,0.003334,0.000070,-0.003729,-0.001654,0.000630,0.025472,0.024854,0.032496,0.008604,0.010913,-0.001062,0.001896,0.007160,-0.004058,-0.000033,0.005834,0.000000,4.499867,-0.000182,0.000171,0.000733,4.501030,-0.000233,0.000306,-0.000018
8.9800,3.000000,0.000000,0.000000,2.989272,-0.003066,0.001003,2.991110,-0.001888,0.003012,0.001815,-0.001156,-0.004891,0.000911,0.003473,0.000022,-0.003789,-0.001740,0.000502,0.026030,0.024409,0.031438,0.008150,0.011279,-0.001013,0.000110,0.017837,-0.006160,-0.000033,0.005834,0.000000,4.499867,-0.000039,-0.000303,0.000436,4.500851,-0.000203,0.000213,0.000052
8.9850,3.000000,0.000000,0.000000,2.989253,-0.003075,0.001005,2.991110,-0.001888,0.003012,0.001856,-0.001099,-0.004896,0.000973,0.003402,-0.000125,-0.003846,-0.001829,0.000372,0.026030,0.024409,0.031438,0.007752,0.011509,-0.000909,0.009869,0.004547,-0.016840,-0.000033,0.005834,0.000000,4.499867,-0.000039,-0.000303,0.000436,4.500700,-0.000178,0.000133,0.000111
8.9900,3.000000,0.000000,0.000000,2.989234,-0.003084,0.001007,2.991267,-0.001579,0.002729,0.001894,-0.001042,-0.004901,0.001027,0.003426,-0.000182,-0.003900,-0.001919,0.000241,0.027173,0.027144,0.027989,0.007238,0.011771,-0.000661,0.010164,0.007823,-0.013586,-0.000033,0.005834,0.000000,4.499867,-0.000519,0.000253,0.001098,4.500572,-0.000230,0.000152,0.000262
8.9950,3.000000,0.000000,0.000000,2.989215,-0.003094,0.001008,2.991267,-0.001579,0.002729,0.001931,-0.000983,-0.004904,0.001040,0.003550,-0.000229,-0.003951,-0.002012,0.000109,0.027173,0.027144,0.027989,0.006625,0.012059,-0.000293,0.008382,0.015119,-0.010963,-0.000033,0.005834,0.000000,4.499867,-0.000519,0.000253,0.001098,4.500464,-0.000275,0.000167,0.000391
9.0000,3.000000,0.000000,0.000000,2.989195,-0.003104,0.001009,2.991551,-0.001618,0.002563,0.001964,-0.000922,-0.004905,0.001112,0.003653,-0.000257,-0.004000,-0.002106,-0.000011,0.030263,0.027359,0.026223,0.005850,0.012234,0.000134,0.014481,0.016855,-0.008825,0.000150,0.004995,0.000000,4.507211,-0.000747,-0.000264,0.000791,4.501500,-0.000347,0.000101,0.000452
9.0050,3.000000,0.000000,0.000000,2.989175,-0.003114,0.001009,2.991551,-0.001618,0.002563,0.001993,-0.000861,-0.004905,0.001044,0.003831,-0.000331,-0.004045,-0.002202,-0.000123,0.030263,0.027359,0.026223,0.004937,0.012311,0.000609,0.002412,0.023771,-0.012163,0.000150,0.004995,0.000000,4.507211,-0.000747,-0.000264,0.000791,4.502376,-0.000409,0.000045,0.000504
9.0100,3.000000,0.000000,0.000000,2.989155,-0.003125,0.001008,2.991247,-0.001543,0.002568,0.002018,-0.000800,-0.004901,0.001194,0.003900,-0.000392,-0.004088,-0.002299,-0.000226,0.029394,0.027261,0.025322,0.003896,0.012283,0.001179,0.014181,0.016931,-0.012704,0.000150,0.004995,0.000000,4.507211,-0.000787,-0.000355,0.001157,4.503118,-0.000467,-0.000016,0.000604
9.0150,3.000000,0.000000,0.000000,2.989134,-0.003137,0.001007,2.991247,-0.001543,0.002568,0.002037,-0.000738,-0.004895,0.001101,0.003979,-0.000387,-0.004128,-0.002398,-0.000322,0.029394,0.027261,0.025322,0.002744,0.012165,0.001830,-0.001360,0.014782,-0.006508,0.000150,0.004995,0.000000,4.507211,-0.000787,-0.000355,0.001157,4.503747,-0.000516,-0.000069,0.000689
9.0200,3.000000,0.000000,0.000000,2.989114,-0.003149,0.001006,2.991239,-0.001455,0.002792,0.002051,-0.000678,-0.004886,0.001129,0.003990,-0.000324,-0.004164,-0.002497,-0.000413,0.029500,0.028217,0.025827,0.001661,0.012033,0.002376,0.002974,0.011734,0.002918,0.000150,0.004995,0.000000,4.507211,-0.000317,-0.000121,-0.000029,4.504279,-0.000485,-0.000077,0.000579
9.0250,3.000000,0.000000,0.000000,2.989093,-0.003161,0.001003,2.991239,-0.001455,0.002792,0.002059,-0.000617,-0.004874,0.001205,0.004149,-0.000342,-0.004198,-0.002598,-0.000498,0.029500,0.028217,0.025827,0.000635,0.011889,0.002834,0.007937,0.018100,-0.000101,0.000150,0.004995,0.000000,4.507211,-0.000317,-0.000121,-0.000029,4.504729,-0.000459,-0.000083,0.000486
9.0300,3.000000,0.000000,0.000000,2.989072,-0.003174,0.001001,2.991535,-0.001412,0.002722,0.002062,-0.000558,-0.004860,0.001223,0.004250,-0.000311,-0.004229,-0.002698,-0.000580,0.032575,0.028382,0.024977,-0.000359,0.011649,0.003216,0.002756,0.016360,0.003030,0.000150,0.004995,0.000000,4.507211,-0.000365,-0.000447,-0.000038,4.505110,-0.000445,-0.000139,0.000405
9.0350,3.000000,0.000000,0.000000,2.989051,-0.003188,0.000998,2.991535,-0.001412,0.002722,0.002061,-0.000500,-0.004844,0.001125,0.004309,-0.000339,-0.004257,-0.002799,-0.000658,0.032575,0.028382,0.024977,-0.001325,0.011328,0.003535,-0.000189,0.012884,-0.000943,0.000150,0.004995,0.000000,4.507211,-0.000365,-0.000447,-0.000038,4.505432,-0.000433,-0.000186,0.000337
9.0400,3.000000,0.000000,0.000000,2.989029,-0.003202,0.000995,2.991548,-0.001518,0.002530,0.002054,-0.000443,-0.004826,0.001038,0.004386,-0.000238,-0.004282,-0.002900,-0.000733,0.032774,0.028790,0.021626,-0.002139,0.010965,0.003721,-0.004938,0.013253,0.009755,0.000150,0.004995,0.000000,4.507211,0.000010,-0.000343,-0.000570,4.505705,-0.000365,-0.000210,0.000198
9.0450,3.000000,0.000000,0.000000,2.989008,-0.003216,0.000991,2.991548,-0.001518,0.002530,0.002043,-0.000388,-0.004807,0.001139,0.004497,-0.000274,-0.004304,-0.003001,-0.000806,0.032774,0.028790,0.021626,-0.002825,0.010567,0.003797,0.005759,0.019893,0.001944,0.000150,0.004995,0.000000,4.507211,0.000010,-0.000343,-0.000570,4.505936,-0.000307,-0.000231,0.000080
9.0500,3.000000,0.000000,0.000000,2.988986,-0.003231,0.000987,2.991478,-0.001774,0.002445,0.002029,-0.000336,-0.004788,0.001218,0.004527,-0.000316,-0.004323,-0.003101,-0.000876,0.032120,0.026488,0.021841,-0.003618,0.010076,0.003919,0.008179,0.017055,-0.002739,0.000150,0.004995,0.000000,4.507211,-0.000622,-0.000582,0.000401,4.506132,-0.000355,-0.000285,0.000129
9.0550,3.000000,0.000000,0.000000,2.988965,-0.003247,0.000983,2.991478,-0.001774,0.002445,0.002011,-0.000285,-0.004768,0.001189,0.004698,-0.000192,-0.004340,-0.003200,-0.000945,0.032120,0.026488,0.021841,-0.004503,0.009507,0.004080,0.003666,0.019545,0.011096,0.000150,0.004995,0.000000,4.507211,-0.000622,-0.000582,0.000401,4.506298,-0.000396,-0.000330,0.000171
9.0600,3.000000,0.000000,0.000000,2.988943,-0.003263,0.000978,2.991487,-0.002075,0.002502,0.001988,-0.000238,-0.004748,0.001083,0.004829,-0.000204,-0.004355,-0.003298,-0.001012,0.033523,0.024755,0.023187,-0.005297,0.008843,0.004211,-0.002904,0.016546,0.002483,0.000150,0.004995,0.000000,4.507211,-0.000128,-0.000685,-0.000041,4.506438,-0.000355,-0.000385,0.000139
9.0650,3.000000,0.000000,0.000000,2.988921,-0.003279,0.000973,2.991487,-0.002075,0.002502,0.001962,-0.000194,-0.004727,0.000998,0.004818,-0.000191,-0.004367,-0.003396,-0.001077,0.033523,0.024755,0.023187,-0.006012,0.008100,0.004316,-0.007853,0.011236,0.000454,0.000150,0.004995,0.000000,4.507211,-0.000128,-0.000685,-0.000041,4.506556,-0.000320,-0.000431,0.000111
9.0700,3.000000,0.000000,0.000000,2.988900,-0.003296,0.000968,2.991259,-0.002085,0.002497,0.001932,-0.000153,-0.004705,0.000913,0.004859,-0.000195,-0.004377,-0.003492,-0.001142,0.031001,0.024203,0.024196,-0.006565,0.007279,0.004448,-0.008453,0.017152,-0.002144,0.000150,0.004995,0.000000,4.507211,0.000154,-0.000725,0.000300,4.506657,-0.000248,-0.000476,0.000140
9.0750,3.000000,0.000000,0.000000,2.988878,-0.003314,0.000962,2.991259,-0.002085,0.002497,0.001899,-0.000117,-0.004683,0.000831,0.004860,-0.000101,-0.004385,-0.003586,-0.001206,0.031001,0.024203,0.024196,-0.006980,0.006392,0.004603,-0.010120,0.004762,0.005947,0.000150,0.004995,0.000000,4.507211,0.000154,-0.000725,0.000300,4.506742,-0.000186,-0.000514,0.000165
9.0800,3.000000,0.000000,0.000000,2.988856,-0.003332,0.000956,2.991456,-0.002264,0.002468,0.001864,-0.000085,-0.004660,0.000778,0.004858,-0.000051,-0.004391,-0.003679,-0.001269,0.033987,0.022729,0.024582,-0.007212,0.005707,0.004660,-0.012173,-0.002629,0.007801,0.000150,0.004995,0.000000,4.507211,0.000350,0.000249,-0.000512,4.506814,-0.000104,-0.000397,0.000061
9.0850,3.000000,0.000000,0.000000,2.988834,-0.003350,0.000949,2.991456,-0.002264,0.002468,0.001828,-0.000056,-0.004636,0.000666,0.004936,0.000052,-0.004395,-0.003771,-0.001331,0.033987,0.022729,0.024582,-0.007288,0.005193,0.004635,-0.015244,0.004531,0.013890,0.000150,0.004995,0.000000,4.507211,0.000350,0.000249,-0.000512,4.506875,-0.000034,-0.000298,-0.000027
9.0900,3.000000,0.000000,0.000000,2.988812,-0.003369,0.000943,2.991257,-0.002360,0.002819,0.001792,-0.000030,-0.004613,0.000670,0.005016,0.000072,-0.004398,-0.003860,-0.001393,0.032667,0.022610,0.024360,-0.007349,0.004634,0.004516,-0.003160,0.010560,0.008996,0.000150,0.004995,0.000000,4.507211,0.000011,-0.000468,-0.000667,4.506926,-0.000027,-0.000324,-0.000125
9.0950,3.000000,0.000000,0.000000,2.988790,-0.003388,0.000936,2.991257,-0.002360,0.002819,0.001755,-0.000007,-0.004591,0.000626,0.005116,0.000056,-0.004400,-0.003948,-0.001454,0.032667,0.022610,0.024360,-0.007396,0.004038,0.004319,-0.006277,0.014765,0.002864,0.000150,0.004995,0.000000,4.507211,0.000011,-0.000468,-0.000667,4.506970,-0.000021,-0.000346,-0.000209
9.1000,3.000000,0.000000,0.000000,2.988768,-0.003408,0.000929,2.991137,-0.002190,0.002878,0.001718,0.000013,-0.004569,0.000714,0.005167,0.000052,-0.004401,-0.004034,-0.001507,0.032031,0.022423,0.023310,-0.007515,0.003399,0.004127,0.001573,0.009758,0.002513,-0.000812,0.004580,0.000000,4.512065,-0.000229,-0.000505,-0.000178,4.507752,-0.000053,-0.000370,-0.000204
9.1050,3.000000,0.000000,0.000000,2.988746,-0.003428,0.000921,2.991137,-0.002190,0.002878,0.001680,0.000030,-0.004548,0.000735,0.005166,0.000036,-0.004401,-0.004118,-0.001553,0.032031,0.022423,0.023310,-0.007694,0.002724,0.003939,-0.003859,0.010178,0.001167,-0.000812,0.004580,0.000000,4.512065,-0.000229,-0.000505,-0.000178,4.508414,-0.000080,-0.000391,-0.000200
9.1100,3.000000,0.000000,0.000000,2.988724,-0.003449,0.000913,2.990787,-0.002139,0.002856,0.001642,0.000043,-0.004528,0.000798,0.005202,0.000067,-0.004400,-0.004200,-0.001592,0.028957,0.022017,0.022610,-0.007916,0.001952,0.003726,-0.000427,0.014427,0.004943,-0.000812,0.004580,0.000000,4.512065,-0.000209,-0.000761,-0.000367,4.508975,-0.000100,-0.000448,-0.000225
9.1150,3.000000,0.000000,0.000000,2.988702,-0.003470,0.000905,2.990787,-0.002139,0.002856,0.001602,0.000053,-0.004510,0.000830,0.005198,0.000106,-0.004398,-0.004281,-0.001626,0.028957,0.022017,0.022610,-0.008176,0.001097,0.003493,-0.005372,0.007601,0.007773,-0.000812,0.004580,0.000000,4.512065,-0.000209,-0.000761,-0.000367,4.509449,-0.000116,-0.000496,-0.000247
9.1200,3.000000,0.000000,0.000000,2.988680,-0.003491,0.000897,2.990296,-0.002219,0.002684,0.001561,0.000059,-0.004492,0.000728,0.005192,0.000065,-0.004396,-0.004359,-0.001656,0.027499,0.021671,0.020899,-0.008324,0.000320,0.003287,-0.010596,0.002892,0.000729,-0.000812,0.004580,0.000000,4.512065,0.000210,-0.000201,-0.000055,4.509851,-0.000066,-0.000451,-0.000218
9.1250,3.000000,0.000000,0.000000,2.988658,-0.003513,0.000889,2.990296,-0.002219,0.002684,0.001520,0.000060,-0.004476,0.000707,0.005207,0.000065,-0.004393,-0.004436,-0.001683,0.027499,0.021671,0.020899,-0.008378,-0.000391,0.003106,-0.013070,0.000055,0.001025,-0.000812,0.004580,0.000000,4.512065,0.000210,-0.000201,-0.000055,4.510191,-0.000024,-0.000412,-0.000193
9.1300,3.000000,0.000000,0.000000,2.988636,-0.003535,0.000880,2.990183,-0.002108,0.002728,0.001478,0.000058,-0.004460,0.000646,0.005291,0.000085,-0.004391,-0.004511,-0.001706,0.028093,0.021115,0.021975,-0.008273,-0.001105,0.002915,-0.015969,0.006316,0.003201,-0.000812,0.004580,0.000000,4.512065,0.000438,-0.000425,-0.000250,4.510479,0.000047,-0.000414,-0.000202
9.1350,3.000000,0.000000,0.000000,2.988614,-0.003558,0.000872,2.990183,-0.002108,0.002728,0.001437,0.000053,-0.004446,0.000658,0.005209,0.000146,-0.004388,-0.004583,-0.001726,0.028093,0.021115,0.021975,-0.008034,-0.001822,0.002718,-0.006517,-0.003051,0.008347,-0.000812,0.004580,0.000000,4.512065,0.000438,-0.000425,-0.000250,4.510722,0.000107,-0.000416,-0.000209
9.1400,3.000000,0.000000,0.000000,2.988592,-0.003581,0.000863,2.990236,-0.002167,0.002516,0.001396,0.000043,-0.004432,0.000598,0.005254,0.000124,-0.004386,-0.004653,-0.001744,0.028856,0.020404,0.021469,-0.007790,-0.002475,0.002518,-0.008497,0.001313,0.002562,-0.000812,0.004580,0.000000,4.512065,0.000123,-0.000175,-0.000227,4.510928,0.000109,-0.000379,-0.000212
9.1450,3.000000,0.000000,0.000000,2.988570,-0.003604,0.000855,2.990236,-0.002167,0.002516,0.001357,0.000031,-0.004420,0.000554,0.005192,0.000121,-0.004384,-0.004722,-0.001761,0.028856,0.020404,0.021469,-0.007541,-0.003075,0.002316,-0.012085,-0.000793,0.001341,-0.000812,0.004580,0.000000,4.512065,0.000123,-0.000175,-0.000227,4.511103,0.000111,-0.000348,-0.000214
9.1500,3.000000,0.000000,0.000000,2.988548,-0.003627,0.000846,2.990689,-0.002128,0.002281,0.001320,0.000016,-0.004408,0.000575,0.005213,0.000044,-0.004383,-0.004788,-0.001775,0.031272,0.019746,0.020973,-0.007275,-0.003667,0.002214,-0.009832,0.004396,-0.006353,-0.000812,0.004580,0.000000,4.512065,0.000162,-0.000321,0.000475,4.511251,0.000119,-0.000344,-0.000108
9.1550,3.000000,0.000000,0.000000,2.988526,-0.003651,0.000837,2.990689,-0.002128,0.002281,0.001283,-0.000003,-0.004397,0.000543,0.005256,0.000094,-0.004382,-0.004853,-0.001789,0.031272,0.019746,0.020973,-0.006994,-0.004254,0.002197,-0.006656,0.002083,0.002045,-0.000812,0.004580,0.000000,4.512065,0.000162,-0.000321,0.000475,4.511376,0.000126,-0.000340,-0.000019
9.1600,3.000000,0.000000,0.000000,2.988504,-0.003676,0.000828,2.990967,-0.002005,0.002330,0.001248,-0.000024,-0.004386,0.000464,0.005300,0.000073,-0.004383,-0.004916,-0.001801,0.033595,0.021557,0.021410,-0.006702,-0.004812,0.002209,-0.009260,0.001597,-0.002741,-0.000812,0.004580,0.000000,4.512065,0.000160,-0.000234,0.000191,4.511482,0.000131,-0.000324,0.000013
9.1650,3.000000,0.000000,0.000000,2.988482,-0.003700,0.000819,2.990967,-0.002005,0.002330,0.001215,-0.000048,-0.004375,0.000196,0.005260,0.000127,-0.004384,-0.004977,-0.001812,0.033595,0.021557,0.021410,-0.006400,-0.005347,0.002248,-0.021771,-0.002877,0.002107,-0.000812,0.004580,0.000000,4.512065,0.000160,-0.000234,0.000191,4.511571,0.000135,-0.000310,0.000041
9.1700,3.000000,0.000000,0.000000,2.988460,-0.003725,0.000810,2.991021,-0.001890,0.002048,0.001183,-0.000075,-0.004364,0.000097,0.005183,0.000142,-0.004387,-0.005037,-0.001823,0.033047,0.023746,0.019676,-0.005963,-0.005729,0.002263,-0.015112,-0.007797,0.000895,-0.000812,0.004580,0.000000,4.512065,0.000530,0.000267,-0.000117,4.511647,0.000196,-0.000221,0.000016
9.1750,3.000000,0.000000,0.000000,2.988438,-0.003750,0.000801,2.991021,-0.001890,0.002048,0.001153,-0.000103,-0.004353,0.000030,0.005124,0.000185,-0.004391,-0.005095,-0.001832,0.033047,0.023746,0.019676,-0.005411,-0.005981,0.002259,-0.011011,-0.008415,0.002940,-0.000812,0.004580,0.000000,4.512065,0.000530,0.000267,-0.000117,4.511711,0.000247,-0.000146,-0.000004
9.1800,3.000000,0.000000,0.000000,2.988417,-0.003776,0.000792,2.991141,-0.002020,0.001861,0.001126,-0.000133,-0.004341,0.000086,0.005061,0.000115,-0.004396,-0.005151,-0.001841,0.033365,0.023381,0.018573,-0.004903,-0.006102,0.002272,-0.005417,-0.008663,-0.002048,-0.000812,0.004580,0.000000,4.512065,0.000118,0.000354,0.000112,4.511766,0.000227,-0.000070,0.000014
9.1850,3.000000,0.000000,0.000000,2.988395,-0.003802,0.000782,2.991141,-0.002020,0.001861,0.001101,-0.000164,-0.004330,0.000137,0.005101,0.000054,-0.004403,-0.005207,-0.001850,0.033365,0.023381,0.018573,-0.004433,-0.006110,0.002299,-0.002445,-0.005149,-0.003900,-0.000812,0.004580,0.000000,4.512065,0.000118,0.000354,0.000112,4.511812,0.000211,-0.000005,0.000029
9.1900,3.000000,0.000000,0.000000,2.988373,-0.003828,0.000773,2.991037,-0.002095,0.001878,0.001079,-0.000194,-0.004319,0.000232,0.005157,0.000047,-0.004411,-0.005261,-0.001858,0.033176,0.023103,0.020640,-0.004063,-0.006191,0.002317,-0.002385,0.003231,0.000454,-0.000812,0.004580,0.000000,4.512065,-0.000084,-0.000283,-0.000037,4.511851,0.000165,-0.000047,0.000019
9.1950,3.000000,0.000000,0.000000,2.988350,-0.003854,0.000764,2.991037,-0.002095,0.001878,0.001059,-0.000225,-0.004307,0.000358,0.005279,-0.000001,-0.004421,-0.005313,-0.001866,0.033176,0.023103,0.020640,-0.003779,-0.006335,0.002327,0.005640,0.009191,-0.001210,-0.000812,0.004580,0.000000,4.512065,-0.000084,-0.000283,-0.000037,4.511884,0.000127,-0.000083,0.000010
9.2000,3.000000,0.000000,0.000000,2.988328,-0.003880,0.000755,2.990852,-0.002180,0.001699,0.001040,-0.000257,-0.004295,0.000314,0.005313,-0.000040,-0.004432,-0.005365,-0.001861,0.032762,0.024561,0.020230,-0.003635,-0.006547,0.002374,0.001236,0.002717,-0.003060,-0.000459,0.004506,0.000000,4.519233,-0.000279,-0.000340,0.000270,4.513012,0.000065,-0.000123,0.000050
9.2050,3.000000,0.000000,0.000000,2.988306,-0.003907,0.000745,2.990852,-0.002180,0.001699,0.001022,-0.000290,-0.004284,0.000324,0.005232,-0.000036,-0.004445,-0.005416,-0.001847,0.032762,0.024561,0.020230,-0.003608,-0.006817,0.002453,-0.000793,-0.000576,0.000083,-0.000459,0.004506,0.000000,4.519233,-0.000279,-0.000340,0.000270,4.513967,0.000012,-0.000156,0.000084
9.2100,3.000000,0.000000,0.000000,2.988284,-0.003934,0.000736,2.990790,-0.002085,0.002145,0.001004,-0.000324,-0.004271,0.000312,0.005132,0.000017,-0.004459,-0.005466,-0.001823,0.030989,0.024954,0.021903,-0.003653,-0.006983,0.002452,-0.001081,-0.007570,0.006552,-0.000459,0.004506,0.000000,4.519233,-0.000197,0.000233,-0.000472,4.514775,-0.000020,-0.000097,-0.000001
9.2150,3.000000,0.000000,0.000000,2.988262,-0.003962,0.000727,2.990790,-0.002085,0.002145,0.000986,-0.000359,-0.004259,0.000404,0.005137,-0.000021,-0.004475,-0.005516,-0.001792,0.030989,0.024954,0.021903,-0.003759,-0.007062,0.002382,0.004622,-0.007922,0.001025,-0.000459,0.004506,0.000000,4.519233,-0.000197,0.000233,-0.000472,4.515460,-0.000047,-0.000046,-0.000074
9.2200,3.000000,0.000000,0.000000,2.988239,-0.003989,0.000718,2.990668,-0.002219,0.002119,0.000967,-0.000394,-0.004247,0.000439,0.005026,0.000056,-0.004493,-0.005564,-0.001755,0.029952,0.022795,0.020989,-0.003938,-0.007016,0.002208,-0.001144,-0.010822,0.010689,-0.000459,0.004506,0.000000,4.519233,-0.000261,0.000429,-0.000799,4.516039,-0.000080,0.000027,-0.000185
9.2250,3.000000,0.000000,0.000000,2.988217,-0.004017,0.000709,2.990668,-0.002219,0.002119,0.000947,-0.000429,-0.004236,0.000508,0.005023,-0.000033,-0.004513,-0.005611,-0.001712,0.029952,0.022795,0.020989,-0.004179,-0.006863,0.001944,-0.004265,-0.005672,-0.000464,-0.000459,0.004506,0.000000,4.519233,-0.000261,0.000429,-0.000799,4.516529,-0.000108,0.000089,-0.000279
9.2300,3.000000,0.000000,0.000000,2.988194,-0.004045,0.000701,2.990671,-0.002258,0.002054,0.000926,-0.000464,-0.004227,0.000572,0.005117,-0.000117,-0.004534,-0.005658,-0.001665,0.031363,0.022144,0.020915,-0.004452,-0.006741,0.001794,-0.004268,-0.002565,-0.005646,-0.000459,0.004506,0.000000,4.519233,-0.000204,-0.000027,0.000503,4.516944,-0.000123,0.000071,-0.000159
9.2350,3.000000,0.000000,0.000000,2.988172,-0.004073,0.000692,2.990671,-0.002258,0.002054,0.000904,-0.000497,-0.004218,0.000581,0.005025,-0.000214,-0.004557,-0.005703,-0.001614,0.031363,0.022144,0.020915,-0.004754,-0.006645,0.001740,-0.006219,-0.006025,-0.009666,-0.000459,0.004506,0.000000,4.519233,-0.000204,-0.000027,0.000503,4.517296,-0.000135,0.000056,-0.000057
9.2400,3.000000,0.000000,0.000000,2.988149,-0.004102,0.000684,2.990476,-0.002113,0.002013,0.000880,-0.000531,-0.004209,0.000543,0.004952,-0.000203,-0.004582,-0.005747,-0.001559,0.028175,0.023972,0.019780,-0.005048,-0.006468,0.001736,-0.006678,-0.009229,-0.002102,-0.000459,0.004506,0.000000,4.519233,-0.000111,0.000364,0.000291,4.517593,-0.000132,0.000103,-0.000004
9.2450,3.000000,0.000000,0.000000,2.988126,-0.004131,0.000676,2.990476,-0.002113,0.002013,0.000855,-0.000563,-0.004200,0.000575,0.004895,-0.000180,-0.004608,-0.005791,-0.001502,0.028175,0.023972,0.019780,-0.005335,-0.006221,0.001775,-0.007352,-0.001924,0.002800,-0.000459,0.004506,0.000000,4.519233,-0.000111,0.000364,0.000291,4.517845,-0.000129,0.000143,0.000041
9.2500,3.000000,0.000000,0.000000,2.988103,-0.004160,0.000669,2.990206,-0.002211,0.002124,0.000828,-0.000594,-0.004191,0.000598,0.004857,-0.000257,-0.004636,-0.005832,-0.001443,0.025158,0.022895,0.021765,-0.005588,-0.006007,0.001879,-0.009678,-0.001610,-0.004330,-0.000459,0.004506,0.000000,4.519233,-0.000029,0.000024,0.000490,4.518058,-0.000113,0.000125,0.000110
9.2550,3.000000,0.000000,0.000000,2.988080,-0.004189,0.000662,2.990206,-0.002211,0.002124,0.000800,-0.000624,-0.004182,0.000626,0.004746,-0.000268,-0.004665,-0.005873,-0.001382,0.025158,0.022895,0.021765,-0.005812,-0.005818,0.002038,-0.004786,-0.008088,-0.001469,-0.000459,0.004506,0.000000,4.519233,-0.000029,0.000024,0.000490,4.518238,-0.000100,0.000109,0.000168
9.2600,3.000000,0.000000,0.000000,2.988056,-0.004218,0.000655,2.990152,-0.002379,0.002054,0.000771,-0.000653,-0.004172,0.000571,0.004718,-0.000171,-0.004696,-0.005912,-0.001319,0.024794,0.023406,0.021224,-0.006056,-0.005626,0.002082,-0.006692,-0.002509,0.010128,-0.000459,0.004506,0.000000,4.519233,-0.000160,0.000124,-0.000623,4.518391,-0.000109,0.000112,0.000047
9.2650,3.000000,0.000000,0.000000,2.988033,-0.004248,0.000648,2.990152,-0.002379,0.002054,0.000741,-0.000681,-0.004162,0.000550,0.004803,-0.000133,-0.004728,-0.005950,-0.001255,0.024794,0.023406,0.021224,-0.006317,-0.005430,0.002029,-0.007425,-0.000345,0.010263,-0.000459,0.004506,0.000000,4.519233,-0.000160,0.000124,-0.000623,4.518520,-0.000117,0.000114,-0.000056
9.2700,3.000000,0.000000,0.000000,2.988009,-0.004277,0.000642,2.990293,-0.002442,0.001782,0.000709,-0.000708,-0.004151,0.000608,0.004770,-0.000147,-0.004762,-0.005986,-0.001189,0.027323,0.022972,0.020383,-0.006653,-0.005217,0.001943,-0.003300,-0.004171,0.005399,-0.000459,0.004506,0.000000,4.519233,-0.000334,0.000179,-0.000283,4.518630,-0.000150,0.000124,-0.000091
9.2750,3.000000,0.000000,0.000000,2.987985,-0.004307,0.000636,2.990293,-0.002442,0.001782,0.000676,-0.000735,-0.004142,0.000653,0.004789,-0.000143,-0.004797,-0.006021,-0.001123,0.027323,0.022972,0.020383,-0.007052,-0.004990,0.001830,0.000853,-0.002108,0.004625,-0.000459,0.004506,0.000000,4.519233,-0.000334,0.000179,-0.000283,4.518722,-0.000179,0.000132,-0.000120
9.2800,3.000000,0.000000,0.000000,2.987961,-0.004338,0.000630,2.989884,-0.002272,0.001951,0.000641,-0.000759,-0.004133,0.000417,0.004749,-0.000110,-0.004833,-0.006054,-0.001055,0.026225,0.024836,0.021591,-0.007401,-0.004706,0.001730,-0.009127,-0.007401,0.001710,-0.000459,0.004506,0.000000,4.519233,-0.000034,0.000342,-0.000028,4.518801,-0.000156,0.000164,-0.000106
9.2850,3.000000,0.000000,0.000000,2.987937,-0.004368,0.000625,2.989884,-0.002272,0.001951,0.000604,-0.000783,-0.004124,0.000246,0.004751,-0.000048,-0.004870,-0.006085,-0.000987,0.026225,0.024836,0.021591,-0.007707,-0.004376,0.001641,-0.019441,-0.000110,0.003099,-0.000459,0.004506,0.000000,4.519233,-0.000034,0.000342,-0.000028,4.518867,-0.000138,0.000192,-0.000094
9.2900,3.000000,0.000000,0.000000,2.987913,-0.004398,0.000620,2.989829,-0.002196,0.002134,0.000565,-0.000805,-0.004116,0.000078,0.004657,-0.000112,-0.004909,-0.006115,-0.000918,0.026355,0.023590,0.023742,-0.007752,-0.004005,0.001671,-0.022177,-0.006743,-0.008474,-0.000459,0.004506,0.000000,4.519233,0.000629,0.000347,0.000729,4.518923,-0.000020,0.000215,0.000032
